Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,azimuth,distance_m
0.8756746756,-1.8474942208,0.3238193426,74,81,2.07
0.8927349186,-1.8834878395,-0.2559256212,190,97,2.1
0.875730444,-1.8476118806,0.2510508474,131,83,2.06
0.8883656129,-1.8742694994,-0.3285123766,185,99,2.1
0.8874830732,-1.8724075214,0.1812839449,171,85,2.08
0.8913226751,-1.8805082948,-0.4045150702,179,101,2.12
0.9067609,-1.9130797876,0.1109522272,208,87,2.12
0.8805599032,-1.8578010506,-0.4746467247,146,103,2.11
0.8693254727,-1.8340987029,0.0354283851,139,89,2.03
0.8770657597,-1.8504291234,-0.5486963756,133,105,2.12
0.8783892426,-1.8391025498,0.5461081852,66,75,2.11
0.8747635185,-1.8315112929,-0.0354283851,123,91,2.03
0.8776694749,-1.8375955566,0.4701477036,79,77,2.09
0.8780016838,-1.8382911095,-0.1067653507,128,93,2.04
0.8799757141,-1.8424241794,0.3968827104,76,79,2.08
0.8801543954,-1.8427982883,-0.1786692726,82,95,2.05
0.8811524388,-1.8448879134,0.3238193426,74,81,2.07
0.9025971132,-1.8897870919,-0.2571443146,175,97,2.11
0.881208556,-1.8450054073,0.2510508474,97,83,2.06
0.8854092138,-1.8538004154,-0.3253836873,156,99,2.08
0.8973281397,-1.8787553281,0.1821555023,194,85,2.09
0.888437019,-1.8601397965,-0.4006988903,144,101,2.1
0.8866095434,-1.8563135713,0.1078120699,121,87,2.06
0.8860682259,-1.8551802031,-0.4746467247,126,103,2.11
0.8747635185,-1.8315112929,0.0354283851,120,89,2.03
0.886715207,-1.8565348014,-0.5512845661,123,105,2.13
0.8883529536,-1.845036942,0.5486963756,75,75,2.12
0.8848505574,-1.8377627496,-0.0356029091,84,91,2.04
0.8876650876,-1.8436083001,0.4723972141,68,77,2.1
0.8881047215,-1.8445213841,-0.1072887103,97,93,2.05
0.8900179675,-1.8484950406,0.3987908003,88,79,2.09
0.8902610195,-1.8489998398,-0.1795408301,95,95,2.06
0.8826592138,-1.8332115068,0.322254998,80,81,2.06
0.912835418,-1.8958850323,-0.258363008,173,97,2.12
0.8870004533,-1.8422279088,0.2510508474,101,83,2.06
0.9040829811,-1.8777069317,-0.3300767212,169,99,2.11
1.214385177,-2.5221793931,0.2449076371,250,85,2.81
0.902793345,-1.8750284622,-0.4045150702,161,101,2.12
0.8924369397,-1.8535190494,0.1078120699,90,87,2.06
0.8961190408,-1.8611664744,-0.4768962352,135,103,2.12
0.8805130547,-1.8287541087,0.0354283851,96,89,2.03
0.8925432977,-1.8537399464,-0.5512845661,129,105,2.13
0.88992725,-1.8335472014,0.5461081852,67,75,2.11
0.8906196833,-1.8349738452,-0.0356029091,120,91,2.04
0.8934525639,-1.8408105248,0.4723972141,61,77,2.1
0.8938950642,-1.8417222231,-0.1072887103,121,93,2.05
0.8915345605,-1.8368587974,0.3968827104,70,79,2.08
0.9004152531,-1.8551559887,-0.1804123875,98,95,2.07
0.8841013628,-1.821543929,0.3206906533,73,81,2.05
0.9101192001,-1.8751493589,-0.2559256212,193,97,2.1
0.8927835963,-1.8394322282,0.2510508474,119,83,2.06
0.9056648107,-1.8659718297,-0.3285123766,185,99,2.1
0.9308640781,-1.9178907323,0.1865132895,216,85,2.14
0.9129656797,-1.881014057,-0.4064231602,175,101,2.13
0.9069764554,-1.8686742556,0.108858789,119,87,2.08
0.906216172,-1.867107818,-0.4791457458,152,103,2.13
0.8949854661,-1.843968815,0.0357774332,120,89,2.05
0.8983625794,-1.8509267957,-0.5512845661,137,105,2.13
0.9041729946,-1.8480953771,0.5512845661,60,75,2.13
0.9095620783,-1.8591104602,-0.0361264813,197,91,2.07
0.9035132756,-1.8467469365,0.4746467247,63,77,2.11
0.9172312495,-1.8747859559,-0.1093821485,201,93,2.09
0.9102426522,-1.8605015274,0.4026069802,78,79,2.11
0.9062389446,-1.8523181006,-0.1804123875,120,95,2.07
0.9202036214,-1.8808613714,0.3316410659,90,81,2.12
0.9160056546,-1.8722808863,-0.2559256212,193,97,2.1
0.9029198596,-1.8455340165,0.2522695408,120,83,2.07
0.9158630383,-1.8719893838,-0.3300767212,187,99,2.11
0.9237508082,-1.8881116871,0.1838986172,199,85,2.11
0.9188705446,-1.878136613,-0.4064231602,178,101,2.13
0.9260085821,-1.8927264914,0.1104288677,186,87,2.11
0.916359436,-1.873004002,-0.4813952563,161,103,2.14
1.1468391422,-2.3440957976,0.0455507808,250,89,2.61
0.9041729946,-1.8480953771,-0.5512845661,142,105,2.13
0.9270632088,-1.8798982204,0.5616373279,88,75,2.17
1.2249530772,-2.4839591174,-0.0483431658,250,91,2.77
0.8877628911,-1.8002050596,0.4633991719,53,77,2.06
1.0909558959,-2.2122397133,-0.1292698119,243,93,2.47
0.9247663407,-1.8752406326,0.4064231602,89,79,2.13
0.9164597483,-1.8583965296,-0.1812839449,120,95,2.08
0.9261079709,-1.8779611896,0.3316410659,81,81,2.12
0.9218830685,-1.8693939351,-0.2559256212,193,97,2.1
0.904323391,-1.8337864315,0.2510508474,97,83,2.06
0.9217395371,-1.8691028821,-0.3300767212,187,99,2.11
0.9517082002,-1.9298733192,0.1882564043,220,85,2.16
0.9247663407,-1.8752406326,-0.4064231602,179,101,2.13
1.0909558959,-2.2122397133,0.1292698119,241,87,2.47
0.9222391198,-1.8701159357,-0.4813952563,157,103,2.14
1.2735974232,-2.5826000932,0.0502629305,250,89,2.88
0.9142466667,-1.853908844,-0.5538727565,143,105,2.14
0.9283390244,-1.8684888862,0.5590491374,90,75,2.16
1.2679081333,-2.5519472882,-0.0497393583,250,91,2.85
0.9061066064,-1.8237411973,0.4701477036,38,77,2.09
1.1241752133,-2.2626527992,-0.1324099693,250,93,2.53
0.9346939416,-1.8812795714,0.4083312501,75,79,2.14
0.9264022263,-1.864590649,-0.1821555023,121,95,2.09
0.936070607,-1.8840504168,0.3332054105,82,81,2.13
0.9318419184,-1.87553924,-0.2571443146,196,97,2.11
0.9053440439,-1.8222063706,0.249832154,75,83,2.05
0.9316759093,-1.8752051097,-0.3316410659,187,99,2.12
0.957430052,-1.9270410535,0.1882564043,214,85,2.16
0.9303262129,-1.8724885454,-0.4064231602,179,101,2.13
1.1064016921,-2.2268796325,0.130316531,244,87,2.49
0.927783798,-1.8673713695,-0.4813952563,157,103,2.14
1.2812545347,-2.5788098912,0.0502629305,250,89,2.88
0.9197432927,-1.8511880632,-0.5538727565,142,105,2.14
0.9212294025,-1.8396526072,0.5512845661,67,75,2.13
1.2759190421,-2.5479514505,-0.0497393583,250,91,2.85
0.9031059165,-1.8034608419,0.4656486825,22,77,2.07
1.1133921694,-2.2233927855,-0.130316531,246,93,2.49
0.9405995334,-1.8783338649,0.4083312501,76,79,2.14
0.927794877,-1.8527635568,-0.1812839449,120,95,2.08
0.9419848969,-1.8811003717,0.3332054105,77,81,2.13
0.9377294905,-1.8726025216,-0.2571443146,198,97,2.11
0.9021757658,-1.8016033739,0.2473947671,70,83,2.03
0.9375624326,-1.8722689146,-0.3316410659,186,99,2.12
1.293560165,-2.583179959,0.252751654,250,85,2.9
0.9362042085,-1.8695566038,-0.4064231602,180,101,2.13
1.1089207149,-2.2144634972,0.1297931715,241,87,2.48
0.9336457301,-1.8644474404,-0.4813952563,157,103,2.14
1.3251650402,-2.6462934363,0.0516591231,250,89,2.96
0.9255544232,-1.8482894739,-0.5538727565,146,105,2.14
0.94876495,-1.8798655894,0.5642255183,83,75,2.18
1.2839173581,-2.5439304656,-0.0497393583,250,91,2.85
0.9394984474,-1.86150511,0.4813952563,13,77,2.14
1.120371658,-2.2198839946,-0.130316531,246,93,2.49
0.9553415975,-1.8928964388,0.41214743,74,79,2.16
0.9380994314,-1.858733125,-0.1821555023,121,95,2.09
0.952340077,-1.8869492809,0.3347697552,77,81,2.14
0.9436078077,-1.8696473215,-0.2571443146,196,97,2.11
0.8899429087,-1.7633166681,0.2425199934,62,83,1.99
0.9434397025,-1.8693142409,-0.3316410659,185,99,2.12
1.3286001516,-2.6324641387,0.2579809985,250,85,2.96
0,0,0,181,101,0
1.088875266,-2.1574776173,0.1266530141,232,87,2.42
0.9394984474,-1.86150511,-0.4813952563,156,103,2.14
1.3334720631,-2.6421172555,0.0516591231,250,89,2.96
0.9313564188,-1.8453726428,-0.5538727565,142,105,2.14
0.9590452322,-1.885485206,0.5668137088,67,75,2.19
1.3009689883,-2.5577081231,-0.0500884065,250,91,2.87
0.9674293198,-1.901968342,0.492642809,59,77,2.19
1.127340089,-2.2163532944,-0.130316531,246,93,2.49
0.9568331958,-1.8811363372,0.4102393401,74,79,2.15
0.9439341747,-1.8557768311,-0.1821555023,121,95,2.09
0.96274126,-1.8927516054,0.3363340998,77,81,2.15
0.9539767019,-1.8755204633,-0.258363008,199,97,2.12
0.9269773613,-1.8224396955,0.2510508474,58,83,2.06
0.9537855273,-1.8751446137,-0.3332054105,184,99,2.13
1.2239529251,-2.4062943599,0.2361920628,250,85,2.71
0,0,0,181,101,0
1.1228126187,-2.2074522771,0.1297931715,240,87,2.48
0.9409244069,-1.8498596203,-0.4791457458,127,103,2.13
1.3145679673,-2.5844437481,0.0506119787,250,89,2.9
0.9415284243,-1.8510471201,-0.556460947,148,105,2.15
0.9734448051,-1.8998243468,0.5719900897,88,75,2.21
1.3313491988,-2.5983287484,-0.0509610268,250,91,2.92
0.9819547754,-1.9164328373,0.4971418301,95,77,2.21
1.1339111697,-2.2129986581,-0.130316531,244,93,2.49
0.9624104198,-1.8782890799,0.4102393401,75,79,2.15
0.9494362124,-1.8529679575,-0.1821555023,125,95,2.09
0.963848954,-1.8810965964,0.3347697552,76,81,2.14
0.9595372758,-1.8726817061,-0.258363008,199,97,2.12
0.9550111566,-1.8638483018,0.2571443146,106,83,2.11
0.963848954,-1.8810965964,-0.3347697552,184,99,2.14
0.9766927544,-1.9061632099,0.1873848469,207,85,2.15
0.9534577648,-1.8608166233,-0.4064231602,180,101,2.13
1.1293573096,-2.2041111133,0.1297931715,240,87,2.48
0.9464089011,-1.8470597029,-0.4791457458,120,103,2.13
1.3176709536,-2.57163359,0.0504374546,250,89,2.89
0.9514211669,-1.8568418955,-0.5590491374,147,105,2.16
0.9794084657,-1.8967568096,0.5719900897,87,75,2.21
1.3073940725,-2.5319452473,-0.0497393583,250,91,2.85
0.987970571,-1.9133384833,0.4971418301,103,77,2.21
1.1362761443,-2.2005522617,-0.1297931715,242,93,2.48
0.9773139821,-1.8927005592,0.41405552,75,79,2.17
0.9552527881,-1.8499760765,-0.1821555023,124,95,2.09
0.978816947,-1.8956112538,0.3378984445,77,81,2.16
0.9699695819,-1.878477136,-0.2595817015,197,97,2.13
0.9608618863,-1.860838853,0.2571443146,113,83,2.11
0.9652222672,-1.8692833197,-0.3332054105,185,99,2.13
1.3254703758,-2.5669524507,0.252751654,250,85,2.9
0.9638027289,-1.866534192,-0.4083312501,179,101,2.14
1.1729302135,-2.2715378185,0.133980048,250,87,2.56
0.9566773855,-1.8527350019,-0.4813952563,102,103,2.14
1.3532675488,-2.6207854314,0.051484599,250,89,2.95
0.9528181906,-1.8452611496,-0.556460947,139,105,2.15
0.98536246,-1.8936705521,0.5719900897,81,75,2.21
1.3153419483,-2.5278254598,-0.0497393583,250,91,2.85
0.9894789841,-1.9015816922,0.4948923196,105,77,2.2
1.1524029884,-2.2146892051,-0.1308398906,245,93,2.5
0.9787241135,-1.8809129713,0.41214743,75,79,2.16
0.9656583087,-1.8558030947,-0.1830270598,130,95,2.1
0.9802082373,-1.8837651618,0.3363340998,78,81,2.15
0.9712846641,-1.8666158301,-0.258363008,198,97,2.12
0.9712846641,-1.8666158301,0.258363008,113,83,2.12
0.9710900211,-1.866241765,-0.3332054105,185,99,2.13
1.3381265135,-2.5716128598,0.2536232114,250,85,2.91
0.9696618532,-1.8634971104,-0.4083312501,179,101,2.14
1.1800606601,-2.2678417461,0.133980048,250,87,2.56
0.9579955619,-1.8410768202,-0.4791457458,101,103,2.13
1.3338028879,-2.5633037119,0.0504374546,250,89,2.89
0.9630691916,-1.8508273269,-0.5590491374,143,105,2.16
0.9913067291,-1.8905656048,0.5719900897,72,75,2.21
1.3372060721,-2.5502457839,-0.0502629305,250,91,2.88
0.9999728505,-1.9070931543,0.4971418301,107,77,2.21
1.1593549414,-2.2110579013,-0.1308398906,245,93,2.5
0.9891868009,-1.8865225944,0.41405552,75,79,2.17
0.9668575983,-1.8439375688,-0.1821555023,140,95,2.09
0.9861214132,-1.8806764559,0.3363340998,78,81,2.15
0.9817531778,-1.8723455979,-0.2595817015,197,97,2.13
0.9817531778,-1.8723455979,0.2595817015,113,83,2.13
0.9769481908,-1.8631817912,-0.3332054105,187,99,2.13
1.3138160665,-2.5056376533,0.2475223094,250,85,2.84
0.9755114073,-1.8604416369,-0.4083312501,179,101,2.14
1.1918168798,-2.2729675225,0.1345034075,250,87,2.57
0.9682995023,-1.8466874888,-0.4813952563,101,103,2.14
1.3789937619,-2.6299409647,0.0518336471,250,89,2.97
0.9733645259,-1.8563472228,-0.5616373279,147,105,2.17
0.9656543887,-1.8276587677,0.5538727565,60,75,2.14
1.3218569308,-2.5018303004,-0.0493903102,250,91,2.83
1.0059592158,-1.903942241,0.4971418301,91,77,2.21
1.1662954521,-2.2074047752,-0.1308398906,245,93,2.5
0.9951085952,-1.883405668,0.41405552,75,79,2.17
0.9819533327,-1.8585071835,-0.1838986172,149,95,2.11
0.9966389256,-1.8863020684,0.3378984445,78,81,2.16
0.9922672334,-1.8780279262,-0.2608003949,196,97,2.14
0.9876304706,-1.8692520948,0.2595817015,115,83,2.13
0.9920248565,-1.8775691884,-0.3363340998,187,99,2.15
1.2565279613,-2.3781845475,0.2353205054,250,85,2.7
0.9813513335,-1.8573678016,-0.4083312501,180,101,2.14
1.0310051796,-1.9513458213,0.1156624633,228,87,2.21
0.9695444026,-1.8350212549,-0.4791457458,100,103,2.13
1.3171860582,-2.4929899106,0.0492157862,250,89,2.82
0.974679196,-1.8447396908,-0.5590491374,147,105,2.16
0.9577737372,-1.799037331,0.5461081852,54,75,2.11
1.3062170147,-2.4535368643,-0.0485176899,250,91,2.78
1.0119356527,-1.9007725365,0.4971418301,88,77,2.21
1.1732244518,-2.2037298629,-0.1308398906,245,93,2.5
1.0010205682,-1.880270153,0.41405552,76,79,2.17
0.9877871499,-1.8554131198,-0.1838986172,157,95,2.11
1.0025599904,-1.8831617315,0.3378984445,77,81,2.16
0.9981623257,-1.8749013642,-0.2608003949,196,97,2.14
0.9981623257,-1.8749013642,0.2608003949,94,83,2.14
0.9932770275,-1.8657250488,-0.3347697552,187,99,2.14
0.9831056942,-1.8466196927,0.1830270598,152,85,2.1
0,0,0,181,101,0
0.9902014374,-1.8599480043,0.1104288677,134,87,2.11
0.9798833922,-1.8405670715,-0.4813952563,97,103,2.14
0,0,0,151,89,0
0.9850090093,-1.8501947907,-0.5616373279,148,105,2.17
0.9634208439,-1.7960195232,0.5461081852,54,75,2.11
1.323371221,-2.4670428965,-0.048866738,250,91,2.8
1.0225079941,-1.9061704255,0.4993913406,74,77,2.22
1.2084652773,-2.2528339975,-0.133980048,250,93,2.56
1.0162030548,-1.8944166896,0.4178716999,75,79,2.19
0.9983202759,-1.8610794205,-0.1847701746,166,95,2.12
1.0084711603,-1.8800028085,0.3378984445,77,81,2.16
0.9993557556,-1.8630097729,-0.2595817015,192,97,2.13
0.9946639446,-1.8542632482,0.258363008,82,83,2.12
1.0038023123,-1.8712990918,-0.3363340998,187,99,2.15
1.2290641133,-2.2912345695,0.2274764886,250,85,2.61
0,0,0,180,101,0
1.0102014428,-1.8832284198,0.1119989464,191,87,2.14
0.9810549673,-1.8288932461,-0.4791457458,82,103,2.13
1.3328238726,-2.4846646315,0.0492157862,250,89,2.82
0.9908166973,-1.8470911684,-0.5616373279,145,105,2.17
0.9644657481,-1.7844864348,0.5435199947,47,75,2.1
1.359639017,-2.5156490907,-0.0499138824,250,91,2.86
1.0284913494,-1.9029487206,0.4993913406,75,77,2.22
1.2060404077,-2.2314558622,-0.1329333289,250,93,2.54
1.012814817,-1.8739434818,0.41405552,74,79,2.17
1.0136353205,-1.8754616045,-0.1865132895,175,95,2.14
1.0190685454,-1.8855143369,0.3394627891,80,81,2.17
1.0004843663,-1.8511292739,-0.258363008,134,97,2.12
1.0099228981,-1.8685927577,0.2608003949,76,83,2.14
1.0096762086,-1.8681363246,-0.3363340998,187,99,2.15
1.4115108669,-2.6116241034,0.2597241134,250,85,2.98
0.9988127689,-1.848036429,-0.4083312501,136,101,2.14
1.2107885983,-2.2402411215,0.1334566884,247,87,2.55
0.9867957541,-1.8258021508,-0.4791457458,89,103,2.13
1.3929168951,-2.5772209216,0.0511355509,250,89,2.93
0.9966146063,-1.843969316,-0.5616373279,144,105,2.17
0.9654477417,-1.7729645911,0.5409318043,46,75,2.09
1.3675354392,-2.5113652516,-0.0499138824,250,91,2.86
1.0344645539,-1.8997082344,0.4993913406,77,77,2.22
1.2225963036,-2.2451965672,-0.133980048,250,93,2.56
1.0233914325,-1.8793733666,0.4159636099,75,79,2.18
1.0147581225,-1.8635190099,-0.1856417321,177,95,2.13
1.0202635822,-1.8736293294,0.3378984445,77,81,2.16
1.0062949137,-1.8479770298,-0.258363008,129,97,2.12
1.0157882619,-1.8654107754,0.2608003949,77,83,2.14
1.0108166972,-1.8562809097,-0.3347697552,185,99,2.14
1.3863596885,-2.5459344219,0.2536232114,250,85,2.91
1.0093080641,-1.8535104304,-0.4102393401,139,101,2.15
1.0554444652,-1.938236099,0.1156624633,227,87,2.21
0.9925268017,-1.8226930357,-0.4791457458,92,103,2.13
1.4153513636,-2.5991752254,0.0516591231,250,89,2.96
1.0024026792,-1.8408292644,-0.5616373279,146,105,2.17
0.9384909376,-1.7106430922,0.5228144711,36,75,2.02
1.3658000541,-2.4895247618,-0.0495648343,250,91,2.84
1.0451141592,-1.9049915618,0.5016408512,78,77,2.23
1.2392503436,-2.258855099,-0.1350267671,250,93,2.58
1.0340121146,-1.8847552067,0.4178716999,77,79,2.19
1.0206075229,-1.8603218624,-0.1856417321,179,95,2.13
1.0308953879,-1.8790741641,0.3394627891,79,81,2.17
1.0311916714,-1.8796142176,-0.2632377818,182,97,2.16
1.0216436004,-1.8622103823,0.2608003949,77,83,2.14
1.0213940479,-1.8617555082,-0.3363340998,184,99,2.15
1.006232769,-1.834120146,0.1830270598,139,85,2.1
1.0198475651,-1.8589366423,-0.41214743,177,101,2.16
1.0182987319,-1.8561134922,0.1109522272,148,87,2.12
1.0076212746,-1.8366510574,-0.4836447668,97,103,2.15
1.0387775059,-1.8934413681,0.0376971979,213,89,2.16
1.0081808587,-1.8376710446,-0.5616373279,148,105,2.17
0.9295490767,-1.682486884,0.5150498998,63,75,1.99
1.382850886,-2.5029646485,-0.0499138824,250,91,2.86
1.0507617743,-1.901882265,0.5016408512,77,77,2.23
1.2459470369,-2.2551682317,-0.1350267671,250,93,2.58
1.0395997362,-1.8816789394,0.4178716999,77,79,2.19
1.0309401859,-1.8660051248,-0.1865132895,186,95,2.14
1.041242509,-1.8846523635,0.3410271338,81,81,2.18
1.0367640519,-1.8765463413,-0.2632377818,196,97,2.16
1.0319642183,-1.8678586268,0.2620190883,77,83,2.15
1.0269134837,-1.8587167806,-0.3363340998,186,99,2.15
1.0164877534,-1.8398461745,0.1838986172,121,85,2.11
1.025358644,-1.8559025155,-0.41214743,178,101,2.16
1.0334599453,-1.8705658976,0.1119989464,133,87,2.14
1.0083543485,-1.8251246848,-0.4813952563,92,103,2.14
1.0105448782,-1.8290895508,0.0364755295,119,89,2.09
1.0182999936,-1.8431263352,-0.5642255183,147,105,2.18
0.9301325303,-1.6711183299,0.5124617093,51,75,1.98
1.3907073443,-2.4986079498,-0.0499138824,250,91,2.86
1.0567315186,-1.8985718196,0.5016408512,77,77,2.23
1.2530256967,-2.2512428513,-0.1350267671,250,93,2.58
1.0502800653,-1.8869808458,0.4197797898,77,79,2.2
1.0367973168,-1.8627571277,-0.1865132895,188,95,2.14
1.0519616489,-1.8900020551,0.3425914784,78,81,2.19
1.0523084763,-1.8906251811,-0.2656751686,203,97,2.18
1.037827167,-1.8646074034,0.2620190883,76,83,2.15
1.0375512153,-1.864111616,-0.3378984445,184,99,2.16
1.0367973168,-1.8627571277,0.1865132895,190,85,2.14
1.0359580644,-1.8612492888,-0.41405552,178,101,2.17
1.0393313918,-1.8673099619,0.1119989464,143,87,2.14
1.0188218677,-1.8304616198,-0.4836447668,90,103,2.15
1.00656091,-1.8084330266,0.0361264813,70,89,2.07
1.0240853111,-1.8399181612,-0.5642255183,146,105,2.18
0.9589985589,-1.7103139499,0.5254026616,44,75,2.03
1.3985500769,-2.4942265909,-0.0499138824,250,91,2.86
1.067456263,-1.9037414819,0.5038903617,75,77,2.24
1.2600919896,-2.247295252,-0.1350267671,250,93,2.58
1.0562029978,-1.8836719872,0.4197797898,75,79,2.2
1.0426442149,-1.8594907459,-0.1865132895,188,95,2.14
1.0578940644,-1.8866878988,0.3425914784,81,81,2.19
1.0533885228,-1.8786525471,-0.2644564752,200,97,2.17
1.0533885228,-1.8786525471,0.2644564752,77,83,2.17
1.0434023649,-1.8608428591,-0.3378984445,178,99,2.16
1.4226734147,-2.5372490551,0.2544947688,250,85,2.92
1.0418002297,-1.857985551,-0.41405552,179,101,2.17
1.0549607355,-1.8814564901,0.1130456655,178,87,2.16
1.0245673953,-1.8272518688,-0.4836447668,82,103,2.15
1.0220173639,-1.8227040472,0.0364755295,95,89,2.09
1.0298605213,-1.836691828,-0.5642255183,144,105,2.18
0.9548657753,-1.690472114,0.5202262807,34,75,2.01
1.3867093699,-2.454997949,-0.0492157862,250,91,2.82
1.0782238719,-1.908862413,0.5061398723,78,77,2.25
1.267145846,-2.2433254729,-0.1350267671,250,93,2.58
1.062115506,-1.8803445376,0.4197797898,77,79,2.2
1.0435813794,-1.8475321518,-0.1856417321,194,95,2.13
1.0686736465,-1.8919549167,0.3441558231,79,81,2.2
1.0690482738,-1.8926181481,-0.2668938621,203,97,2.19
1.0544037769,-1.8666918721,0.2632377818,78,83,2.16
1.0395280016,-1.8403561462,-0.3347697552,135,99,2.14
1.3228496359,-2.3419421642,0.2353205054,250,85,2.7
0,0,0,181,101,0
1.267145846,-2.2433254729,0.1350267671,248,87,2.58
1.0303028109,-1.8240240836,-0.4836447668,80,103,2.15
1.0474081411,-1.8543069615,0.0371736257,165,89,2.13
1.0403761433,-1.8418576764,-0.5668137088,151,105,2.19
0.9506178807,-1.6706732911,0.5150498998,51,75,1.99
1.3993598521,-2.4593195404,-0.0493903102,250,91,2.83
1.0842154093,-1.9054656585,0.5061398723,76,77,2.25
1.2741871961,-2.239333553,-0.1350267671,250,93,2.58
1.0680175316,-1.8769985297,0.4197797898,77,79,2.2
1.054307082,-1.8529029574,-0.1865132895,198,95,2.14
1.0697275142,-1.8800037565,0.3425914784,78,81,2.19
1.0651715743,-1.8719968724,-0.2644564752,196,97,2.17
1.0651715743,-1.8719968724,0.2644564752,78,83,2.17
1.0453045116,-1.8370812963,-0.3347697552,124,99,2.14
1.0641604193,-1.8702198075,0.1882564043,199,85,2.16
0,0,0,181,101,0
1.2791259062,-2.2480131404,0.1355501267,249,87,2.59
1.0504842632,-1.8461845047,-0.4903932985,98,103,2.18
1.3647467109,-2.398488315,0.0481686418,250,89,2.76
1.0461573662,-1.8385801545,-0.5668137088,147,105,2.19
0.9414517797,-1.642537714,0.5072853284,53,75,1.96
1.421995147,-2.4809349863,-0.0499138824,250,91,2.86
1.090196246,-1.9020500979,0.5061398723,76,77,2.25
1.2911478773,-2.2526475901,-0.1360734862,250,93,2.6
1.0787904208,-1.8821505147,0.4216878798,78,79,2.21
1.060122936,-1.8495816158,-0.1865132895,198,95,2.14
1.0805399769,-1.8852029407,0.3441558231,80,81,2.2
1.0710473598,-1.8686413047,-0.2644564752,195,97,2.17
1.0710473598,-1.8686413047,0.2644564752,77,83,2.17
1.0658053409,-1.8594956279,-0.3394627891,181,99,2.17
1.4811998031,-2.5842285192,0.2605956708,250,85,2.99
0,0,0,179,101,0
1.3159776441,-2.2959677361,0.138690284,250,87,2.65
1.0611243461,-1.851328762,-0.492642809,129,103,2.19
1.4866312901,-2.5937047584,0.0521826952,250,89,2.99
1.0567315895,-1.8436647811,-0.5694018992,147,105,2.2
0.9849464885,-1.7066651912,0.527990852,43,75,2.04
1.4443431407,-2.5026843499,-0.0504374546,250,91,2.89
1.0958349352,-1.898807053,0.5061398723,76,77,2.25
1.3028175623,-2.2574560242,-0.1365968458,250,93,2.61
1.0892767692,-1.8874433964,0.4235959697,77,79,2.22
1.0705855484,-1.8550561994,-0.1873848469,188,95,2.15
1.091065671,-1.8905431144,0.3457201677,80,81,2.21
1.081548238,-1.8740517905,-0.2656751686,197,97,2.18
1.0765870076,-1.8654552227,0.2644564752,79,83,2.17
