Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,azimuth,distance_m
0.4120471055,-1.8647843808,-0.4409040665,166,103,1.96
0.5371555415,-2.4309824058,0.043456492,250,89,2.49
0.4084761583,-1.8486234943,-0.5072853284,158,105,1.96
0.4269638496,-1.9038820604,0.5228144711,75,75,2.02
0.5163471814,-2.302452858,-0.0411876792,250,91,2.36
0.4264320974,-1.9015109148,0.4499021087,72,77,2
0.4261229997,-1.9001326119,-0.1020551147,209,93,1.95
0.4231640457,-1.8869382876,0.3758937209,73,79,1.97
0.4163643634,-1.856617704,-0.1664674686,73,95,1.91
0.4214543069,-1.8793143613,0.3050472068,77,81,1.95
0.4148394359,-1.8498178726,-0.2327704459,121,97,1.91
0.4886851993,-2.1791048238,0.2742060227,233,83,2.25
0.4192930028,-1.8696768518,-0.3034828622,187,99,1.94
0.5471594514,-2.4398483963,0.2187609143,250,85,2.51
0.4210160048,-1.8773599206,-0.3739856309,177,101,1.96
0.4326787382,-1.9293654213,0.1036251934,223,87,1.98
0.4179034554,-1.8634806965,-0.4409040665,166,103,1.96
0.5338504757,-2.3805021074,0.0425838717,250,89,2.44
0.4163954374,-1.8567562668,-0.5098735189,161,105,1.97
0.4329429546,-1.9025313209,0.5228144711,75,75,2.02
0.5280150921,-2.320317815,-0.0415367273,250,91,2.38
0.4324037559,-1.9001618574,0.4499021087,72,77,2
0.4210110905,-1.8500977495,-0.0994383169,174,93,1.9
0.4312680607,-1.8951711404,0.3778018108,74,79,1.98
0.4244054809,-1.8650141121,-0.1673390261,73,95,1.92
0.4273562576,-1.8779810517,0.3050472068,77,81,1.95
0.4206487534,-1.8485054898,-0.2327704459,121,97,1.91
0.4426722483,-1.9452858819,0.2449573802,229,83,2.01
0.420781546,-1.8490890356,-0.3003541729,188,99,1.92
0.5526113032,-2.4284037917,0.2178893569,250,85,2.5
0.4269118176,-1.8760279976,-0.3739856309,178,101,1.96
0.4320903297,-1.8987845324,0.1020551147,210,87,1.95
0.4194316432,-1.8431570017,-0.4364050454,133,103,1.94
0.552419151,-2.4275593947,0.043456492,250,89,2.49
0.4200832629,-1.8460204895,-0.5072853284,158,105,1.96
0.4389177867,-1.9011618041,0.5228144711,77,75,2.02
0.5375511358,-2.3283897758,-0.0417112514,250,91,2.39
0.4383711468,-1.8987940463,0.4499021087,73,77,2
0.4223284015,-1.829305282,-0.0983915977,120,93,1.88
0.4350115977,-1.8842422404,0.3758937209,74,79,1.97
0.428021541,-1.8539649787,-0.1664674686,73,95,1.91
0.4354758058,-1.8862529467,0.3066115515,78,81,1.96
0.4264539193,-1.8471748629,-0.2327704459,121,97,1.91
0.4979016964,-2.1566491855,0.2717686358,231,83,2.23
0.4310321751,-1.8670054677,-0.3034828622,187,99,1.94
0.5759242725,-2.4946020918,0.2239902589,250,85,2.57
0.432803417,-1.874677559,-0.3739856309,177,101,1.96
0.4447926781,-1.9266087545,0.1036251934,220,87,1.98
0.4252200124,-1.8418302249,-0.4364050454,123,103,1.94
0.5510461434,-2.3868430756,0.0427583958,250,89,2.45
0.4258806248,-1.8446916515,-0.5072853284,157,105,1.96
0.4448882869,-1.8997735236,0.5228144711,76,75,2.02
0.5448633232,-2.3266895217,-0.0417112514,250,91,2.39
0.4465558822,-1.9068945323,0.4521516192,74,77,2.01
0.4303502253,-1.837692715,-0.0989149573,70,93,1.89
0.4409289628,-1.882866315,0.3758937209,74,79,1.97
0.433843822,-1.8526111627,-0.1664674686,74,95,1.91
0.4391474473,-1.8752588411,0.3050472068,76,81,1.95
0.4345179908,-1.8554900157,-0.2339891393,121,97,1.92
0.5182532286,-2.2130584041,0.2790807964,241,83,2.29
0.4368954091,-1.8656421291,-0.3034828622,187,99,1.94
0.5633155385,-2.405484651,0.216146242,250,85,2.48
0.4386907447,-1.873308618,-0.3739856309,177,101,1.96
0.4508430931,-1.9252018919,0.1036251934,222,87,1.98
0.4310041848,-1.84048527,-0.4364050454,120,103,1.94
0.5676609518,-2.4240405477,0.043456492,250,89,2.49
0.4316737833,-1.8433446071,-0.5072853284,144,105,1.96
0.4508543962,-1.8983664931,0.5228144711,74,75,2.02
0.5475494626,-2.3055105192,-0.0413622033,250,91,2.37
0.4525443545,-1.9054822278,0.4521516192,72,77,2.01
0.436121374,-1.8363316635,-0.0989149573,73,93,1.89
0.4445737428,-1.8719211883,0.3739856309,73,79,1.96
0.4419637155,-1.8609314132,-0.1673390261,73,95,1.92
0.4473188087,-1.8834795565,0.3066115515,78,81,1.96
0.4403450308,-1.8541157829,-0.2339891393,121,97,1.92
0.5252031877,-2.2114193453,0.2790807964,241,83,2.29
0.4427543311,-1.8642603774,-0.3034828622,187,99,1.94
0.5846811653,-2.461857182,0.2213755866,250,85,2.54
0.4468419762,-1.8814718066,-0.3758937209,178,101,1.97
0.4568890585,-1.9237760284,0.1036251934,220,87,1.98
0.4390355678,-1.8486021613,-0.438654556,120,103,1.95
0.5775838213,-2.4319731215,0.0436310161,250,89,2.5
0.435230729,-1.8325815156,-0.5046971379,136,105,1.95
0.4568160557,-1.8969407265,0.5228144711,74,75,2.02
0.5758576877,-2.3912642447,-0.0429329198,250,91,2.46
0.4585283604,-1.9040511169,0.4521516192,74,77,2.01
0.4442262513,-1.8446612314,-0.0994383169,73,93,1.9
0.4550488057,-1.889602174,0.3778018108,74,79,1.98
0.4478078133,-1.8595337622,-0.1673390261,74,95,1.92
0.4532337171,-1.8820649708,0.3066115515,75,81,1.96
0.4461677247,-1.8527232508,-0.2339891393,121,97,1.92
0.5367955438,-2.2290576611,0.2815181833,243,83,2.31
0.4509213002,-1.8724625985,-0.3050472068,187,99,1.95
0.587747755,-2.4406380629,0.2196324717,250,85,2.52
0.4504523531,-1.8705152834,-0.3739856309,180,101,1.96
0.5213813371,-2.1650497611,0.1167091824,230,87,2.23
0.4425597111,-1.837740879,-0.4364050454,121,103,1.94
0.5852212273,-2.4301465901,0.0436310161,250,89,2.5
0.4409857964,-1.8312051568,-0.5046971379,130,105,1.95
0.4627732067,-1.8954962379,0.5228144711,76,75,2.02
0.5667673318,-2.3214510469,-0.0417112514,250,91,2.39
0.4621968566,-1.8931355362,0.4499021087,74,77,2
0.452387746,-1.8529579031,-0.0999616764,72,93,1.91
0.4609829107,-1.8881632736,0.3778018108,74,79,1.98
0.4560102388,-1.867795455,-0.1682105835,75,95,1.93
0.4614867244,-1.89022687,0.3081758961,78,81,1.97
0.4519860151,-1.8513124331,-0.2339891393,121,97,1.92
0.5532120498,-2.2659292801,0.286392957,247,83,2.35
0.4544590078,-1.8614416893,-0.3034828622,187,99,1.94
0.5765103538,-2.3613579845,0.2126600123,250,85,2.44
0.4563265176,-1.8690909173,-0.3739856309,180,101,1.96
0.4713359239,-1.9305687053,0.1041485529,220,87,1.99
0.4506419351,-1.8458071478,-0.438654556,121,103,1.95
0.5738815661,-2.3505905998,0.0422348236,250,89,2.42
0.4490274679,-1.8391943695,-0.5072853284,141,105,1.96
0.4707140002,-1.9034916268,0.5254026616,77,75,2.03
0.5640518286,-2.2809347767,-0.0410131551,250,91,2.35
0.4701509194,-1.9012146187,0.4521516192,76,77,2.01
0.4554862872,-1.8419132073,-0.0994383169,75,93,1.9
0.4665831665,-1.8867872006,0.3778018108,74,79,1.98
0.4639415354,-1.8761048695,-0.1690821409,74,95,1.94
0.4647220699,-1.8792612256,0.3066115515,78,81,1.96
0.4574769721,-1.8499632166,-0.2339891393,121,97,1.92
0.5646981374,-2.2835483455,0.2888303439,250,83,2.37
0.459980008,-1.8600850907,-0.3034828622,187,99,1.94
0.6002542545,-2.427331558,0.2187609143,250,85,2.51
0.4618702053,-1.8677287441,-0.3739856309,180,101,1.96
0.4770619534,-1.9291617277,0.1041485529,222,87,1.99
0.4537775043,-1.8350031643,-0.4364050454,121,103,1.94
0.6072557985,-2.4556446745,0.0441545883,250,89,2.53
0.4568012711,-1.8472307905,-0.5098735189,151,105,1.97
0.4766916628,-1.9020034442,0.5254026616,75,75,2.03
0.47398675,-1.8912108213,-0.0340321926,212,91,1.95
0.4761214313,-1.8997282163,0.4521516192,73,77,2.01
0.4636983108,-1.8501598687,-0.0999616764,74,93,1.91
0.4725083711,-1.8853120779,0.3778018108,74,79,1.98
0.4674113729,-1.8649750154,-0.1682105835,73,95,1.93
0.4706236402,-1.8777919868,0.3066115515,76,81,1.96
0.4632865358,-1.8485168834,-0.2339891393,121,97,1.92
0.5718693177,-2.281763028,0.2888303439,250,83,2.37
0.4658213581,-1.8586308441,-0.3034828622,189,99,1.94
0.6078769668,-2.4254338283,0.2187609143,250,85,2.51
0.4677355593,-1.8662685215,-0.3739856309,180,101,1.96
0.4831202296,-1.9276534758,0.1041485529,220,87,1.99
0.4619088513,-1.8430199113,-0.438654556,122,103,1.95
0.6076753205,-2.4246292581,0.0436310161,250,89,2.5
0.462602254,-1.8457865937,-0.5098735189,156,105,1.97
0.4802869624,-1.891134438,0.5228144711,74,75,2.02
0.4651588671,-1.8315674203,-0.0329850482,126,91,1.89
0.4844856882,-1.9076669603,0.4544011298,74,77,2.02
0.4670503021,-1.8390149636,-0.0994383169,77,93,1.9
0.4784289122,-1.8838183479,0.3778018108,73,79,1.98
0.4708158824,-1.8538419715,-0.1673390261,73,95,1.92
0.4765205655,-1.876304215,0.3066115515,77,81,1.96
0.4690915271,-1.8470523062,-0.2339891393,121,97,1.92
0.5985803341,-2.3569157032,0.2985798913,250,83,2.45
0.4716581108,-1.8571582536,-0.3034828622,189,99,1.94
0.6179458457,-2.4331675876,0.2196324717,250,85,2.52
0.4760126046,-1.8743041138,-0.3758937209,180,101,1.97
0.4891737375,-1.9261261987,0.1041485529,220,87,1.99
0.4700950241,-1.8510035852,-0.4409040665,139,103,1.96
0.6349787709,-2.5002348912,0.0450272086,250,89,2.58
0.4707763295,-1.8536862313,-0.5124617093,162,105,1.98
0.4886328148,-1.898970778,0.5254026616,77,75,2.03
0.4808769628,-1.8688292572,-0.0336831444,178,91,1.93
0.488048299,-1.8966991778,0.4521516192,74,77,2.01
0.4753139786,-1.8472098649,-0.0999616764,76,93,1.91
0.4843447314,-1.8823060253,0.3778018108,74,79,1.98
0.4791200531,-1.8620013894,-0.1682105835,74,95,1.93
0.4824127879,-1.8747979247,0.3066115515,79,81,1.96
0.4748918887,-1.8455694993,-0.2339891393,121,97,1.92
0.5886680703,-2.2877371918,0.2900490373,250,83,2.38
0.4774902084,-1.8556673337,-0.3034828622,188,99,1.94
0.6231043178,-2.4215665738,0.2187609143,250,85,2.51
0,0,0,181,101,0
0.4952224175,-1.9245799116,0.1041485529,220,87,1.99
0.478335895,-1.8589539205,-0.4431535771,160,103,1.97
0.6253892107,-2.4304463396,0.0438055402,250,89,2.51
0.4765975237,-1.8521980987,-0.5124617093,160,105,1.98
0.4945961863,-1.8974263242,0.5254026616,75,75,2.03
0.5851036158,-2.2446412525,-0.0404895829,246,91,2.32
0.498920005,-1.9140138509,0.4566506403,75,77,2.03
0.4811148044,-1.8457075088,-0.0999616764,74,93,1.91
0.4902557703,-1.8807751252,0.3778018108,74,79,1.98
0.484967329,-1.8604870033,-0.1682105835,74,95,1.93
0.4932829045,-1.892388163,0.3097402408,78,81,1.98
0.4831911443,-1.8536730007,-0.2352078328,121,97,1.93
0.600859454,-2.3050855967,0.2924864242,250,83,2.4
0.4833175933,-1.8541580991,-0.3034828622,189,99,1.94
0.6332215902,-2.4292369162,0.2196324717,250,85,2.52
0,0,0,181,101,0
0.5037851355,-1.9326780197,0.1046719125,214,87,2
0.4866313349,-1.8668706526,-0.4454030876,170,103,1.98
0.630499586,-2.4187944531,0.0436310161,250,89,2.5
0.4824140142,-1.8506916857,-0.5124617093,160,105,1.98
0.5005546763,-1.8958631436,0.5254026616,76,75,2.03
0.5998096093,-2.2717936424,-0.0410131551,250,91,2.35
0.5049305849,-1.9124370048,0.4566506403,74,77,2.03
0.4869108818,-1.8441869364,-0.0999616764,74,93,1.91
0.4986678391,-1.8887167012,0.3797099008,74,79,1.99
0.4933528745,-1.8685861422,-0.1690821409,73,95,1.94
0.4941828907,-1.8717298488,0.3066115515,78,81,1.96
0.4890122357,-1.8521458659,-0.2352078328,121,97,1.93
0.6207668277,-2.3511696226,0.2985798913,250,83,2.45
0.4891402081,-1.8526305647,-0.3034828622,188,99,1.94
0.6408501257,-2.4272356074,0.2196324717,250,85,2.52
0,0,0,181,101,0
0.5098543265,-1.9310857973,0.1046719125,220,87,2
0.492493871,-1.865332645,-0.4454030876,170,103,1.98
0.638095329,-2.4168017473,0.0436310161,250,89,2.5
0.4882257434,-1.849167007,-0.5124617093,160,105,1.98
0.5090033405,-1.9036126863,0.527990852,75,75,2.04
0.4933031675,-1.844895884,-0.0333340963,177,91,1.91
0.5084192543,-1.9014282724,0.4544011298,73,77,2.02
0.495281746,-1.8522955352,-0.100485036,75,93,1.92
0.504598947,-1.8871407721,0.3797099008,74,79,1.99
0.4966474639,-1.8574031593,-0.1682105835,73,95,1.93
0.502611985,-1.8797097674,0.3081758961,79,81,1.97
0.4948285008,-1.8506004513,-0.2352078328,121,97,1.93
0.6281501694,-2.3492078267,0.2985798913,250,83,2.45
0.5000606551,-1.8701680934,-0.3066115515,187,99,1.96
0.6484723362,-2.4252103427,0.2196324717,250,85,2.52
0,0,0,180,101,0
0.5184980779,-1.9391218884,0.105195272,225,87,2.01
0.4983515463,-1.8637762274,-0.4454030876,167,103,1.98
0.6482675134,-2.4244443293,0.0438055402,250,89,2.51
0.4940326541,-1.8476240779,-0.5124617093,163,105,1.98
0.5149811945,-1.9020042138,0.527990852,77,75,2.04
0.4938704922,-1.8240350664,-0.0329850482,120,91,1.89
0.516936735,-1.9092267033,0.4566506403,76,77,2.03
0.4984885626,-1.8410912026,-0.0999616764,73,93,1.91
0.5105250748,-1.8855462177,0.3797099008,74,79,1.99
0.5050837319,-1.8654494508,-0.1690821409,73,95,1.94
0.5085147774,-1.8781214919,0.3081758961,77,81,1.97
0.5006398822,-1.8490367719,-0.2352078328,122,97,1.93
0.6381213006,-2.3568033466,0.2997985848,250,83,2.46
0.5059334841,-1.8685878802,-0.3066115515,187,99,1.96
0.59881061,-2.2116153282,0.2004582083,239,85,2.3
0.5053941695,-1.8665960045,-0.3758937209,180,101,1.97
0.5141478892,-1.8989265283,0.1031018338,206,87,1.97
0.5042043031,-1.8622014151,-0.4454030876,166,103,1.98
0.6166848474,-2.2776310882,0.0411876792,250,89,2.36
0.5023591064,-1.8553864635,-0.5150498998,161,105,1.99
0.5209539658,-1.9003769694,0.527990852,78,75,2.04
0.5048851766,-1.8417599725,-0.0333340963,71,91,1.91
0.5203561661,-1.8981962685,0.4544011298,75,77,2.02
0.5069102091,-1.8491470459,-0.100485036,73,93,1.92
0.5164461639,-1.8839330538,0.3797099008,74,79,1.99
0.5109417121,-1.8638534804,-0.1690821409,74,95,1.94
0.5144125509,-1.8765146801,0.3081758961,76,81,1.97
0.5064463224,-1.8474548433,-0.2352078328,121,97,1.93
0.6507704039,-2.3739316121,0.3022359716,250,83,2.48
0.5118013197,-1.8669892248,-0.3066115515,187,99,1.96
0.5056742718,-1.8446384961,0.1673390261,130,85,1.92
0.5112557501,-1.8649990532,-0.3758937209,180,101,1.97
0.5042700518,-1.8395160717,0.0999616764,133,87,1.91
0.5100520836,-1.8606082236,-0.4454030876,163,103,1.98
0.5048851766,-1.8417599725,0.0333340963,133,89,1.91
0.5056317904,-1.8444835291,-0.5124617093,160,105,1.98
0.5295045445,-1.9080384737,0.5305790425,77,75,2.05
0.5133423935,-1.8497991133,-0.0335086204,84,91,1.92
0.5289224774,-1.9059410289,0.4566506403,76,77,2.03
0.5127169648,-1.847545418,-0.100485036,74,93,1.92
0.5223621558,-1.8823012961,0.3797099008,74,79,1.99
0.5167946495,-1.8622391146,-0.1690821409,74,95,1.94
0.5229463908,-1.8844065526,0.3097402408,79,81,1.98
0.5122477642,-1.845854681,-0.2352078328,121,97,1.93
0.6184131039,-2.2284152367,0.2839555701,243,83,2.33
0.517664104,-1.865372143,-0.3066115515,177,99,1.96
0.6020391277,-2.1694125768,0.1969719786,232,85,2.26
0.5171122849,-1.8633836952,-0.3758937209,169,101,1.97
0.5207281674,-1.8764133151,0.1020551147,183,87,1.95
0.5132893007,-1.8496077965,-0.4431535771,142,103,1.97
0.5293843433,-1.9076053356,0.0345557647,216,89,1.98
0.5114239015,-1.8428859404,-0.5124617093,138,105,1.98
0.5354962013,-1.906365573,0.5305790425,77,75,2.05
0.5218550783,-1.8578031981,-0.0336831444,78,91,1.93
0.5375425603,-1.9136506075,0.4589001509,76,77,2.04
0.5185186603,-1.8459255555,-0.100485036,75,93,1.92
0.5282729922,-1.8806509609,0.3797099008,75,79,1.99
0.5253365197,-1.8701971237,-0.1699536984,73,95,1.95
0.5288638382,-1.8827543716,0.3097402408,78,81,1.98
0.5180441503,-1.8442363009,-0.2352078328,119,97,1.93
0.5207283169,-1.8537919294,0.2364265262,161,83,1.94
0.5155086908,-1.8352100693,-0.3019185175,124,99,1.93
0.6304038237,-2.2442365484,0.203944438,245,85,2.34
0.5176544396,-1.8428489316,-0.372077541,125,101,1.95
0.5320217504,-1.8939965335,0.1031018338,202,87,1.97
0.5164624599,-1.8386054856,-0.4409040665,123,103,1.96
0.6191959219,-2.2043364372,0.0399660107,239,89,2.29
0.5145987886,-1.831970819,-0.5098735189,124,105,1.97
0.541482573,-1.9046738573,0.5305790425,77,75,2.05
0.5276889543,-1.8561545769,-0.0336831444,76,91,1.93
0.5408873388,-1.9025801112,0.4566506403,74,77,2.03
0.5243152381,-1.8442874745,-0.100485036,74,93,1.92
0.5368629295,-1.8884241854,0.3816179908,74,79,2
0.5284851648,-1.8589552604,-0.1690821409,73,95,1.94
0.5374769552,-1.8905840309,0.3113045854,77,81,1.99
0.5184070772,-1.8235054214,-0.2327704459,75,97,1.91
0.5238354236,-1.842599719,0.2352078328,120,83,1.93
0.5185707306,-1.824081075,-0.3003541729,120,99,1.92
0.5230368642,-1.8397907732,0.1673390261,127,85,1.92
0.5207570416,-1.8317714599,-0.370169451,120,101,1.94
0.5243152381,-1.8442874745,0.100485036,127,87,1.92
0.5222360512,-1.8369739005,-0.4409040665,119,103,1.96
0.522220675,-1.8369198144,0.0333340963,127,89,1.91
0.5177101673,-1.8210540295,-0.5072853284,101,105,1.96
0.5474636004,-1.9029633433,0.5305790425,76,75,2.05
0.5335176223,-1.8544876361,-0.0336831444,77,91,1.93
0.5468617915,-1.9008714774,0.4566506403,74,77,2.03
0.5301066412,-1.8426311911,-0.100485036,74,93,1.92
0.54279293,-1.8867282646,0.3816179908,75,79,2
0.5370768678,-1.8668594426,-0.1699536984,74,95,1.95
0.5379522934,-1.8699023897,0.3081758961,77,81,1.97
0.5296215268,-1.8409449513,-0.2352078328,73,97,1.93
0.5378539857,-1.869560676,0.2388639131,71,83,1.96
0.5215679596,-1.8129510479,-0.2987898282,79,99,1.91
0.5288141468,-1.8381385281,0.1673390261,119,85,1.92
0.5292231067,-1.8395600579,-0.372077541,79,101,1.95
0.5301066412,-1.8426311911,0.100485036,120,87,1.92
0.5253105878,-1.8259602862,-0.438654556,75,103,1.95
0.5307532823,-1.8448788919,0.0335086204,96,89,1.92
0.5180875048,-1.8008531151,-0.5021089475,73,105,1.94
0.5561389282,-1.9105083602,0.5331672329,78,75,2.06
0.5421355377,-1.8624024047,-0.0338576685,76,91,1.94
0.5528308468,-1.8991440829,0.4566506403,75,77,2.03
0.5358928123,-1.8409567217,-0.100485036,76,93,1.92
0.5487175733,-1.8850137225,0.3816179908,75,79,2
0.5429391197,-1.8651629561,-0.1699536984,73,95,1.95
0.5465846291,-1.8776864026,0.3097402408,77,81,1.98
0.5437247199,-1.8678617347,-0.2388639131,72,97,1.96
0.5409506142,-1.8583318279,0.2376452196,73,83,1.95
0.5383030438,-1.8492366086,-0.3050472068,67,99,1.95
0.5457234229,-1.8747278943,0.1708252558,74,85,1.96
0.5377432218,-1.847313448,-0.3739856309,67,101,1.96
0.5414750291,-1.8601333543,0.1015317551,77,87,1.94
0.5310444095,-1.8243009663,-0.438654556,68,103,1.95
0.5365465116,-1.8432023799,0.0335086204,84,89,1.92
0.5264421893,-1.8084909235,-0.5046971379,75,105,1.95
0.5566805603,-1.8902202025,0.527990852,77,75,2.04
0.5479837625,-1.8606900479,-0.0338576685,76,91,1.94
0.558794446,-1.8973979445,0.4566506403,74,77,2.03
0.5444949115,-1.8488435833,-0.1010083955,75,93,1.93
0.557409985,-1.8926969789,0.3835260807,74,79,2.01
0.5459816745,-1.8538919172,-0.1690821409,76,95,1.94
0.5524808479,-1.8759599932,0.3097402408,77,81,1.98
0.5467860568,-1.8566232137,-0.2376452196,72,97,1.95
0.5495900878,-1.8661443584,0.2388639131,77,83,1.96
0.5441099259,-1.8475363569,-0.3050472068,68,99,1.95
0.5459816745,-1.8538919172,0.1690821409,77,85,1.94
0.543544065,-1.8456149645,-0.3739856309,69,101,1.96
0.5501373458,-1.8680025841,0.1020551147,75,87,1.95
0.539525672,-1.8319704292,-0.4409040665,64,103,1.96
0.5451591039,-1.8510988621,0.0336831444,79,89,1.93
0.5348499501,-1.8160939201,-0.5072853284,63,105,1.96
0.5653740274,-1.8977191807,0.5305790425,80,75,2.05
0.5538265789,-1.8589593268,-0.0338576685,78,91,1.94
0.5675345623,-1.9049711736,0.4589001509,78,77,2.04
0.5503005284,-1.8471238812,-0.1010083955,74,93,1.93
0.5633533075,-1.8909364866,0.3835260807,75,79,2.01
0.5518031438,-1.8521675194,-0.1690821409,76,95,1.94
0.5611916726,-1.8836808014,0.3113045854,78,81,1.99
0.5526161027,-1.8548962754,-0.2376452196,72,97,1.95
0.5554500315,-1.864408564,0.2388639131,78,83,1.96
0.5442713207,-1.8268864054,-0.3019185175,69,99,1.93
0.557491836,-1.87126203,0.1708252558,79,85,1.96
0.5465367908,-1.8344906213,-0.372077541,69,101,1.95
0.5560031246,-1.8662650613,0.1020551147,75,87,1.95
0.5452783049,-1.8302664217,-0.4409040665,64,103,1.96
0.5538265789,-1.8589593268,0.0338576685,76,89,1.94
0.5460685728,-1.8329190136,-0.5124617093,62,105,1.98
0.5741200789,-1.9051821007,0.5331672329,78,75,2.06
0.5596639292,-1.8572102586,-0.0338576685,76,91,1.94
0.5763277501,-1.9125081214,0.4611496614,75,77,2.05
0.5589820649,-1.854947534,-0.1015317551,75,93,1.94
0.5664587759,-1.8797585388,0.3816179908,75,79,2
0.5576191671,-1.8504248415,-0.1690821409,76,95,1.94
0.5671066513,-1.8819084731,0.3113045854,77,81,1.99
0.561304493,-1.8626543687,-0.2388639131,72,97,1.96
0.5641682915,-1.8721577073,0.2400826065,77,83,1.97
0.5557075226,-1.8440811671,-0.3050472068,70,99,1.95
0.5662421439,-1.8790396587,0.1716968132,77,85,1.97
0.5522973065,-1.8327645754,-0.372077541,68,101,1.95
0.5676261174,-1.8836322897,0.1031018338,76,87,1.97
0.5538369111,-1.8378736581,-0.4431535771,64,103,1.97
0.5596639292,-1.8572102586,0.0338576685,78,89,1.94
0.5546111442,-1.8404429031,-0.5150498998,62,105,1.99
0.580102542,-1.9033690505,0.5331672329,77,75,2.06
0.5684106824,-1.8650069989,-0.0340321926,76,91,1.95
0.5794925678,-1.9013676697,0.4589001509,77,77,2.04
0.5648067864,-1.8531822891,-0.1015317551,75,93,1.94
0.5723614065,-1.8779696828,0.3816179908,75,79,2
0.5663339636,-1.858193096,-0.1699536984,76,95,1.95
0.5730160328,-1.8801175711,0.3113045854,77,81,1.99
0.5671534148,-1.8608817897,-0.2388639131,73,97,1.96
0.5700470547,-1.8703760845,0.2400826065,77,83,1.97
0.5614981226,-1.8423262632,-0.3050472068,70,99,1.95
0.5721425171,-1.8772514867,0.1716968132,78,85,1.97
0.5609141784,-1.8404102891,-0.3739856309,69,101,1.96
0.5677181616,-1.8627347752,0.1020551147,74,87,1.95
0.5596080189,-1.8361246614,-0.4431535771,64,103,1.97
0.5654957559,-1.8554428604,0.0338576685,79,89,1.94
0.5603903197,-1.8386914614,-0.5150498998,62,105,1.99
0.5860792797,-1.9015372149,0.5331672329,77,75,2.06
0.5713220013,-1.8536571498,-0.0338576685,82,91,1.94
0.5883329377,-1.9088492199,0.4611496614,75,77,2.05
0.5647431919,-1.832312169,-0.100485036,82,93,1.92
0.58114968,-1.8855431034,0.3835260807,75,79,2.01
0.5692346458,-1.8468847142,-0.1690821409,77,95,1.94
0.5818289034,-1.8877468474,0.3128689301,77,81,2
