Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,laser_id,azimuth,distance_m
-1.7662088119,-1.4368951747,-0.1193259802,72,12,93,2.28
-1.8046696572,-1.4681849082,0.452217319,59,13,79,2.37
-1.7850854077,-1.4522521863,-0.2013297657,75,14,95,2.31
-1.8004894595,-1.4647841178,0.3676209928,58,15,81,2.35
-1.7708482221,-1.4406695563,-0.2802994898,52,16,97,2.3
-1.7862469023,-1.4531971176,0.2827368767,65,17,83,2.32
-1.8004894595,-1.4647841178,-0.3676209928,78,18,99,2.35
-1.7850854077,-1.4522521863,0.2013297657,76,19,85,2.31
-1.7970550173,-1.4619900352,-0.4503092291,72,20,101,2.36
-1.7971949315,-1.462103862,0.1214194185,74,21,87,2.32
-2.3506453782,-1.9123622182,-0.699597779,76,22,103,3.11
-1.7761192696,-1.444957805,0.0399660107,104,23,89,2.29
-2.1879098499,-1.7799690981,-0.7557516117,39,24,105,2.92
-1.8011507431,-1.4747498346,0.6237538987,47,25,75,2.41
-1.7715710434,-1.4505305085,-0.0399660107,75,26,91,2.29
-1.8018186369,-1.4752966941,0.5376330199,54,27,77,2.39
-1.7616859642,-1.4424367834,-0.1193259802,63,28,93,2.28
-1.784858039,-1.4614096616,0.4484011391,58,29,79,2.35
-1.7650985138,-1.4452309177,-0.1995866509,59,30,95,2.29
-1.7882367895,-1.4641761216,0.3660566482,72,31,81,2.34
-1.7739931177,-1.4525136594,-0.2815181833,47,0,97,2.31
-1.7816727416,-1.4588015973,0.2827368767,83,1,83,2.32
-1.795878827,-1.4704332845,-0.3676209928,72,2,99,2.35
-1.7882220751,-1.4641640738,0.2022013232,86,3,85,2.32
-1.8076434608,-1.4800659551,-0.454125409,70,4,101,2.38
-1.7925927355,-1.4677426919,0.1214194185,75,5,87,2.32
-2.276775014,-1.8641824335,-0.6793521841,55,6,103,3.02
-1.7638349253,-1.4441963142,0.0397914867,79,7,89,2.28
-2.1897807789,-1.7929531184,-0.7583398022,49,8,105,2.93
-1.7965087991,-1.4804010296,0.6237538987,61,9,75,2.41
-1.7670053326,-1.4560888959,-0.0399660107,62,10,91,2.29
-1.7971749717,-1.4809499847,0.5376330199,57,11,77,2.39
-1.7494389497,-1.4416134359,-0.1188026207,53,12,93,2.27
-1.7878336511,-1.4732523321,0.4503092291,70,13,79,2.36
-1.7989894291,-1.4824451761,-0.203944438,52,14,95,2.34
-1.7836281275,-1.4697867985,0.3660566482,74,15,81,2.34
-1.7847408285,-1.4707037123,-0.2839555701,51,16,97,2.33
-1.7694211647,-1.4580796461,0.2815181833,68,17,83,2.31
-1.7836281275,-1.4697867985,-0.3660566482,71,18,99,2.34
-1.7759254621,-1.4634394687,0.2013297657,65,19,85,2.31
-1.8029847838,-1.4857375214,-0.454125409,70,20,101,2.38
-1.7879728473,-1.4733670358,0.1214194185,58,21,87,2.32
-2.3160246497,-1.9085045828,-0.6928492474,69,22,103,3.08
-1.7670053326,-1.4560888959,0.0399660107,62,23,89,2.29
-2.1841372537,-1.7998236584,-0.7583398022,41,24,105,2.93
-1.7844140658,-1.4798714825,0.6211657082,49,25,75,2.4
-1.939434017,-1.6084344711,-0.0439800642,65,26,91,2.52
-1.8000136258,-1.4928086951,0.5398825304,57,27,77,2.4
-2.2368559309,-1.8550959478,-0.1522976327,60,28,93,2.91
-1.7831964774,-1.4788616977,0.4503092291,58,29,79,2.36
-2.3770949969,-1.9714006769,-0.2701828025,115,30,95,3.1
-1.7790018618,-1.4753829692,0.3660566482,59,31,81,2.34
-1.7724717125,-1.4699673082,-0.2827368767,52,0,97,2.32
-1.7724717125,-1.4699673082,0.2827368767,61,1,83,2.32
-1.7942070059,-1.4879930801,-0.3691853375,71,2,99,2.36
-1.9553523361,-1.6216360407,0.222247144,61,3,85,2.55
-1.798308312,-1.491394424,-0.454125409,69,4,101,2.38
-1.7910221027,-1.4853517383,0.121942778,53,5,87,2.33
-2.3100174865,-1.9157711587,-0.6928492474,63,6,103,3.08
-1.9317378503,-1.6020517946,0.0438055402,53,7,89,2.51
-2.3197382855,-1.9238329273,-0.8075154207,67,8,105,3.12
-1.7797561143,-1.4854700726,0.6211657082,49,9,75,2.4
-2.0418364869,-1.7042149596,-0.0464234011,114,10,91,2.66
-1.802795433,-1.5046997963,0.542132041,48,11,77,2.41
-2.3306843699,-1.9453012985,-0.159101307,113,12,93,3.04
-1.786077898,-1.4907465374,0.452217319,53,13,79,2.37
-2.3555938746,-1.9660919694,-0.2684396877,118,14,95,3.08
-1.8426025781,-1.5379247546,0.38013575,55,15,81,2.43
-1.775464956,-1.4818884655,-0.2839555701,47,16,97,2.33
-1.9126253389,-1.5963691194,0.3058920519,88,17,83,2.51
-1.7971062181,-1.4999513039,-0.3707496821,72,18,99,2.37
-2.3708899387,-1.9788588004,0.2701828025,132,19,85,3.1
-1.8162226726,-1.5159068165,-0.4598496789,69,20,101,2.41
-1.8323472514,-1.5293651656,0.1250829354,66,21,87,2.39
-2.2591046505,-1.8855574211,-0.6793521841,57,22,103,3.02
-1.9650757167,-1.640146728,0.0446781605,48,23,89,2.56
-2.2988516476,-1.9187321771,-0.8023390398,58,24,105,3.1
-1.7898729357,-1.5034794516,0.6263420891,59,25,75,2.42
-2.0364724705,-1.7106211576,-0.0464234011,114,26,91,2.66
-1.8279026999,-1.53542416,0.5511300831,94,27,77,2.45
-2.3398547022,-1.9654598907,-0.1601480261,122,28,93,3.06
-1.8790989171,-1.5784285873,0.4770224884,99,29,79,2.5
-2.34177766,-1.9670751604,-0.2675681302,117,30,95,3.07
-1.9285156371,-1.6199382507,0.3989078859,102,31,81,2.55
-1.7708007122,-1.4874589311,-0.2839555701,46,0,97,2.33
-1.9076007672,-1.6023699215,0.3058920519,108,1,83,2.51
-1.7999479279,-1.5119423674,-0.3723140268,76,2,99,2.38
-2.3570335405,-1.9798899823,0.2693112451,131,3,85,3.09
-1.8114513561,-1.5216051582,-0.4598496789,72,4,101,2.41
-1.8275335746,-1.5351140977,0.1250829354,64,5,87,2.39
-2.2755523407,-1.9114464033,-0.6861007157,62,6,103,3.05
-1.9675692666,-1.6527429981,0.0448526845,45,7,89,2.57
-2.1818699009,-1.832753877,-0.7635161831,48,8,105,2.95
-1.7703875611,-1.4966232146,0.6211657082,54,9,75,2.4
-2.0387240254,-1.723465399,-0.0465979252,114,10,91,2.67
-1.8305111123,-1.5474495446,0.5533795937,104,11,77,2.46
-2.3260421237,-1.9663539876,-0.1596246665,118,12,93,3.05
-1.8741308726,-1.5843241518,0.4770224884,87,13,79,2.5
-2.3279785919,-1.9679910095,-0.2666965728,115,14,95,3.06
-1.9385025656,-1.638741711,0.4020365752,87,15,81,2.57
-1.7585390815,-1.4866069277,-0.2827368767,44,16,97,2.32
-1.9101372782,-1.6147626973,0.3071107454,90,17,83,2.52
-1.8027319579,-1.523966027,-0.3738783714,73,18,99,2.39
-2.3355863651,-1.9744223527,0.2675681302,123,19,85,3.07
-1.8066621612,-1.5272884823,-0.4598496789,71,20,101,2.41
-1.8303282285,-1.5472949411,0.125606295,66,21,87,2.4
-2.2397717268,-1.8934240362,-0.6771026736,60,22,103,3.01
-1.9623673203,-1.6589161332,0.0448526845,45,23,89,2.57
-2.2646207553,-1.9144305286,-0.7945744685,64,24,105,3.07
-1.7730340396,-1.50843673,0.6237538987,49,25,75,2.41
-2.0332995474,-1.729861724,-0.0465979252,115,26,91,2.67
-1.8330619344,-1.5595064102,0.5556291042,106,27,77,2.47
-2.3122470961,-1.9671807595,-0.159101307,116,28,93,3.04
-1.8616677539,-1.5838432632,0.4751143985,82,29,79,2.49
-2.3066094259,-1.9623844225,-0.264953458,116,30,95,3.04
-1.933344749,-1.6448235996,0.4020365752,83,31,81,2.57
-1.7689795813,-1.5049873356,-0.2851742636,42,0,97,2.34
-1.9050549337,-1.6207555922,0.3071107454,83,1,83,2.52
-1.7979353892,-1.5296219467,-0.3738783714,73,2,99,2.39
-2.3293720189,-1.9817500582,0.2675681302,119,3,85,3.07
-1.8093317126,-1.539317549,-0.4617577688,68,4,101,2.42
-1.8254582338,-1.5530374417,0.125606295,64,5,87,2.4
-2.1521779796,-1.8309994289,-0.6523580576,56,6,103,2.9
-1.9647613604,-1.6715517782,0.0450272086,44,7,89,2.58
-2.2438812534,-1.9090174384,-0.7893980876,58,8,105,3.05
-1.7609491161,-1.5077172724,0.6211657082,49,9,75,2.4
-2.0278550015,-1.7362409759,-0.0465979252,94,10,91,2.67
-1.8207521313,-1.5589203641,0.5533795937,89,11,77,2.46
-2.2908841967,-1.9614454733,-0.1580545879,116,12,93,3.02
-1.8343131127,-1.5705312196,0.4693901286,75,13,79,2.46
-2.3080002548,-1.9761001708,-0.2658250154,99,14,95,3.05
-1.9281678511,-1.6508892544,0.4020365752,80,15,81,2.57
-1.7642428024,-1.5105373129,-0.2851742636,40,16,97,2.34
-1.9074932863,-1.6331877785,0.3083294388,72,17,83,2.53
-1.8081262728,-1.5481101568,-0.3770070607,74,18,99,2.41
-2.3155674688,-1.9825791877,0.2666965728,117,19,85,3.06
-1.84176967,-1.5769154929,-0.4712982186,68,20,101,2.47
-1.8205702225,-1.5587646145,0.125606295,64,21,87,2.4
-2.1242108199,-1.8187404248,-0.645609526,56,22,103,2.87
-1.9595003385,-1.6777159991,0.0450272086,44,23,89,2.58
-2.1865118191,-1.8720822799,-0.7712807544,50,24,105,2.98
-1.7635213163,-1.5195471829,0.6237538987,49,25,75,2.41
-2.0375394336,-1.7556562984,-0.0469469733,81,26,91,2.69
-1.8158456616,-1.5646327232,0.5533795937,85,27,77,2.46
-2.2922761067,-1.9751514588,-0.1585779474,98,28,93,3.03
-1.8219336357,-1.5698784573,0.4674820387,73,29,79,2.45
-2.2791403071,-1.9638329297,-0.2632103431,79,30,95,3.02
-1.937936685,-1.6698330795,0.4051652645,73,31,81,2.59
-1.7820461574,-1.5355092072,-0.2888303439,41,0,97,2.37
-1.902353071,-1.639172276,0.3083294388,74,1,83,2.53
-1.8032538266,-1.5537829041,-0.3770070607,73,2,99,2.41
-2.2942339515,-1.9768384458,0.264953458,91,3,85,3.04
-1.88886181,-1.6275474619,-0.4846548483,67,4,101,2.54
-1.8232295106,-1.5709950547,0.1261296545,65,5,87,2.41
-2.2292089016,-1.9208092781,-0.6793521841,75,6,103,3.02
-1.9617944732,-1.690390265,0.0452017327,46,7,89,2.59
-2.217207298,-1.9104680349,-0.7842217067,60,8,105,3.03
-1.7879295091,-1.5503924708,0.6341066605,72,9,75,2.45
-2.0320138309,-1.762048743,-0.0469469733,80,10,91,2.69
-1.8109212702,-1.5703296401,0.5533795937,79,11,77,2.46
-2.2785149323,-1.9758007113,-0.1580545879,79,12,93,3.02
-1.8095764374,-1.5691634764,0.4655739487,71,13,79,2.44
-2.2654331511,-1.9644569223,-0.2623387857,78,14,95,3.01
-1.932681195,-1.6759130368,0.4051652645,72,15,81,2.59
-1.7997097993,-1.5606076797,-0.2924864242,57,16,97,2.4
-1.904692871,-1.6516431277,0.3095481322,77,17,83,2.54
-1.8132877621,-1.5723817296,-0.38013575,77,18,99,2.43
-2.2804858631,-1.9775097922,0.2640819005,91,19,85,3.03
-2.0468979374,-1.7749554077,-0.5266328272,72,20,101,2.76
-1.8107403435,-1.5701727507,0.125606295,67,21,87,2.4
-2.2378864477,-1.9405699618,-0.6838512052,75,22,103,3.04
-1.9489203285,-1.6899947052,0.0450272086,43,23,89,2.58
-2.1601107538,-1.8731272301,-0.7661043735,51,24,105,2.96
-1.7757722374,-1.5496507294,0.6315184701,83,25,75,2.44
-2.034001512,-1.774997863,-0.0471214974,77,26,91,2.7
-1.8133203837,-1.5824176075,0.5556291042,77,27,77,2.47
-2.257248216,-1.9698170017,-0.1570078687,78,28,93,3
-1.8046378432,-1.5748406755,0.4655739487,71,29,79,2.44
-2.2442388274,-1.9584641896,-0.2605956708,78,30,95,2.99
-1.9348483546,-1.6884705712,0.4067296091,72,31,81,2.6
-1.7798414815,-1.5532018081,-0.2900490373,50,1,97,2.38
-1.9069730159,-1.6641447944,0.3107668257,75,2,83,2.55
-1.8157807635,-1.5845646899,-0.3817000947,71,3,99,2.44
-2.2742620893,-1.9846643794,0.2640819005,87,4,85,3.03
-2.1300643395,-1.8588283383,-0.5495299067,84,5,101,2.88
-1.8133227336,-1.5824196581,0.1261296545,62,6,87,2.41
-2.2244375558,-1.9411843525,-0.6816016947,70,7,103,3.03
-1.9586681226,-1.7092572014,0.0453762567,44,8,89,2.6
-2.1614932561,-1.8862551911,-0.768692564,57,9,105,2.97
-1.7563795772,-1.5424741061,0.6263420891,56,10,75,2.42
-2.0284151635,-1.7813790975,-0.0471214974,77,11,91,2.7
-1.808340132,-1.5881065032,0.5556291042,76,12,77,2.47
-2.2435452288,-1.9703089618,-0.1564845092,78,13,93,2.99
-1.7849299507,-1.5675473945,0.4617577688,68,14,79,2.42
-2.2380750659,-1.9655049976,-0.2605956708,78,15,95,2.99
-1.9369556144,-1.7010581987,0.4082939538,72,16,81,2.61
-1.760037606,-1.5456866319,-0.2876116504,44,17,97,2.36
-1.9017355489,-1.6701275048,0.3107668257,72,18,83,2.55
-1.8107937544,-1.5902613045,-0.3817000947,71,19,99,2.44
0,0,0,62,20,85,0
-2.1684686178,-1.9043757603,-0.5609784464,84,21,101,2.94
-1.8083424754,-1.5881085611,0.1261296545,62,22,87,2.41
-2.2036857479,-1.9353038763,-0.6771026736,72,23,103,3.01
-1.9608013247,-1.7219997942,0.0455507808,42,24,89,2.61
-2.1410412202,-1.8802886831,-0.7635161831,54,25,105,2.95
-1.7370496785,-1.5351910556,0.6211657082,49,26,75,2.4
-2.0377925643,-1.8009852893,-0.0474705455,79,27,91,2.72
-1.8033420327,-1.5937797249,0.5556291042,79,28,77,2.47
-2.2298615026,-1.9707343298,-0.1559611496,77,29,93,2.98
-1.7873519128,-1.5796477808,0.4636658588,63,30,79,2.43
-2.2244247032,-1.9659293286,-0.2597241134,78,31,95,2.98
-1.9316020327,-1.7071349198,0.4082939538,72,0,81,2.61
-1.7700473584,-1.5643541495,-0.2900490373,45,1,97,2.38
-1.8964793125,-1.6760937316,0.3107668257,71,2,83,2.55
-1.8205904217,-1.6090237175,-0.384828784,71,3,99,2.46
-2.1721731162,-1.9197497806,0.2536232114,54,4,85,2.91
-2.1698305114,-1.9176794046,-0.5628865364,83,5,101,2.95
-1.8108271263,-1.6003949927,0.1266530141,63,6,87,2.42
-2.1902939669,-1.9357648481,-0.674853163,75,7,103,3
-1.9478899511,-1.721530056,0.0453762567,42,8,89,2.6
-2.0989350282,-1.8550225255,-0.7505752308,53,9,105,2.9
-1.7466533209,-1.5534792447,0.6263420891,46,10,75,2.42
-2.0395956015,-1.8140230786,-0.0476450696,81,11,91,2.73
-1.7983261351,-1.5994372167,0.5556291042,74,12,77,2.47
-2.2161973206,-1.9710932321,-0.15543779,75,13,93,2.97
-1.7823804909,-1.5852551079,0.4636658588,61,14,79,2.43
-2.2033500865,-1.9596668596,-0.2579809985,77,15,95,2.96
-1.9336095762,-1.7197587569,0.4098582984,71,16,81,2.62
-1.7651240681,-1.5699071884,-0.2900490373,44,17,97,2.38
-1.906037334,-1.6952359135,0.3132042126,70,18,83,2.57
-1.8081463594,-1.6081713567,-0.3832644393,73,19,99,2.45
-2.2107938368,-1.9662873558,0.258852556,110,20,85,2.97
-2.1784650444,-1.9375340208,-0.5667027163,79,21,101,2.97
-1.8057904094,-1.6060759669,0.1266530141,60,22,87,2.42
-2.176921111,-1.9361608413,-0.6726036525,70,23,103,2.99
-1.9424720014,-1.7276410273,0.0453762567,41,24,89,2.6
-2.1291848334,-1.893704038,-0.7635161831,59,25,105,2.95
-1.7417643106,-1.5589588428,0.6263420891,43,26,75,2.42
-2.0338866243,-1.8204216948,-0.0476450696,83,27,91,2.73
-1.8078130758,-1.6180755132,0.5601281253,77,28,77,2.49
-2.1951119076,-1.9647257086,-0.1543910709,78,29,93,2.95
-1.7847058458,-1.5973934839,0.4655739487,62,30,79,2.44
-2.1971827485,-1.9665792061,-0.2579809985,80,31,95,2.96
-1.9281972616,-1.7258248739,0.4098582984,74,0,81,2.62
-1.7601833568,-1.5754447329,-0.2900490373,43,1,97,2.38
-1.9007021962,-1.7012155309,0.3132042126,74,2,83,2.57
-1.8251638202,-1.6336052242,-0.3879574733,72,3,99,2.48
-2.2046056632,-1.9732230548,0.258852556,133,4,85,2.97
-2.1723673615,-1.944368298,-0.5667027163,79,5,101,2.97
-1.8156179846,-1.6250612641,0.1276997332,59,6,87,2.44
-2.1635674562,-1.9364919796,-0.6703541419,69,7,103,2.98
-1.9593852827,-1.7537395814,0.0458998289,38,8,89,2.63
-2.1448172089,-1.9197096494,-0.7712807544,69,9,105,2.98
-1.751212309,-1.5773521708,0.6315184701,43,10,75,2.44
-2.0207284248,-1.8201107605,-0.0474705455,70,11,91,2.72
-1.7954809861,-1.6172258592,0.5578786148,74,12,77,2.48
-2.1889287175,-1.9716121492,-0.1543910709,77,13,93,2.95
-1.7723849221,-1.5964227696,0.4636658588,63,14,79,2.43
-2.1761897136,-1.960137872,-0.2562378837,77,15,95,2.94
-1.9301047178,-1.7384841637,0.4114226431,74,16,81,2.63
-1.7626001693,-1.5876094457,-0.2912677307,43,17,97,2.39
-1.9100980914,-1.7204637927,0.3156415994,75,18,83,2.59
-1.8200226996,-1.6393310745,-0.3879574733,73,19,99,2.48
-2.1909937253,-1.9734721433,0.2579809985,123,20,85,2.96
-2.1589544731,-1.944613744,-0.5647946263,76,21,101,2.96
-1.7882434607,-1.6107068744,0.1261296545,58,22,87,2.41
-2.1502332777,-1.9367583878,-0.6681046314,70,23,103,2.97
-1.9464369386,-1.7531949237,0.0457253049,40,24,89,2.62
-2.1459527885,-1.932902865,-0.7738689449,60,25,105,2.99
-1.8750698715,-1.6996132995,0.6781058982,88,26,75,2.62
-2.0224085055,-1.8331649637,-0.0476450696,71,27,91,2.73
-1.7976107897,-1.6294023235,0.5601281253,74,28,77,2.49
-2.1679257952,-1.9650657129,-0.1533443518,77,29,93,2.93
-1.781907054,-1.615168039,0.4674820387,65,30,79,2.45
-2.162640006,-1.9602745327,-0.2553663263,78,31,95,2.93
-1.9319515914,-1.7511724062,0.4129869877,75,0,81,2.64
-1.7723118393,-1.6064706807,-0.2937051176,45,1,97,2.41
-1.912037669,-1.7331218962,0.3168602929,78,2,83,2.6
-1.8221816146,-1.6516739741,-0.389521818,73,3,99,2.49
-2.1774020539,-1.9736552463,0.2571094411,119,4,85,2.95
-2.1382884648,-1.9382016469,-0.5609784464,75,5,101,2.94
-1.7905735237,-1.6230235581,0.1266530141,59,6,87,2.42
-2.1441381708,-1.9435039763,-0.6681046314,69,7,103,2.97
-1.9483276079,-1.7660160639,0.0458998289,40,8,89,2.63
-2.1255563047,-1.9266608777,-0.768692564,61,9,105,2.97
-1.8768574748,-1.7120051335,0.6806940886,100,10,75,2.63
-2.0166394772,-1.8395094907,-0.0476450696,77,11,91,2.73
-1.7996817358,-1.6416080666,0.5623776359,73,12,77,2.5
-2.1617416711,-1.9718667443,-0.1533443518,79,13,93,2.93
-1.7840764121,-1.6273734245,0.4693901286,62,14,79,2.46
-2.1491109908,-1.9603454701,-0.2544947688,79,15,95,2.92
-1.9264405963,-1.7572331595,0.4129869877,76,16,81,2.64
-1.7672562251,-1.6120306258,-0.2937051176,43,17,97,2.41
-1.899250466,-1.7324312535,0.3156415994,76,18,83,2.59
-1.8315779912,-1.6707027388,-0.3926505073,72,19,99,2.51
-2.163830929,-1.9737724938,0.2562378837,118,20,85,2.94
-2.1394412259,-1.9515250416,-0.5628865364,76,21,101,2.95
-1.7854658171,-1.6286407922,0.1266530141,57,22,87,2.42
-2.1164257214,-1.9305310863,-0.6613560998,67,23,103,2.94
-1.9575438149,-1.7856044506,0.0462488771,44,24,89,2.65
-2.1123567016,-1.9268194658,-0.7661043735,63,25,105,2.96
-1.8785856537,-1.7244249096,0.6832822791,106,26,75,2.64
-2.0108505455,-1.8458358624,-0.0476450696,76,27,91,2.73
-1.7945155994,-1.6472538232,0.5623776359,71,28,77,2.5
-2.1555362115,-1.9786483141,-0.1533443518,76,29,93,2.93
-1.7789550721,-1.6329702259,0.4693901286,63,30,79,2.46
-2.1356029468,-1.9603508156,-0.2536232114,77,31,95,2.91
-1.920910588,-1.7632765696,0.4129869877,79,0,81,2.64
-1.7621831688,-1.6175746608,-0.2937051176,43,1,97,2.41
-1.9011104726,-1.7451012938,0.3168602929,76,2,83,2.6
-1.8263202939,-1.6764485567,-0.3926505073,71,3,99,2.51
-2.157619472,-1.9805606178,0.2562378837,96,4,85,2.94
-2.1260682569,-1.9515985627,-0.5609784464,76,5,101,2.94
-1.7729837098,-1.6274888863,0.1261296545,57,6,87,2.41
-2.1031722825,-1.9305814808,-0.6591065892,68,7,103,2.93
-2.0992395805,-1.9269715047,0.0497393583,84,8,89,2.85
-2.0991771509,-1.9269141982,-0.7635161831,62,9,105,2.95
-1.8802542506,-1.7368723765,0.6858704695,108,10,75,2.65
-2.0123862429,-1.8589284268,-0.0478195936,70,11,91,2.74
-1.7893317519,-1.6528833221,0.5623776359,66,12,77,2.5
-2.1273028959,-1.9650819218,-0.1517742731,77,14,93,2.9
-1.7810268093,-1.6452116866,0.4712982186,64,15,79,2.47
-2.1221161525,-1.9602907021,-0.252751654,78,16,95,2.9
-1.9226167788,-1.7760044805,0.4145513324,83,17,81,2.65
-1.7570927205,-1.623102731,-0.2937051176,42,18,97,2.41
-1.910200385,-1.7645349192,0.3192976797,78,19,83,2.62
-1.8355548869,-1.6955816361,-0.3957791966,73,20,99,2.53
-2.1440690782,-1.9805695714,0.2553663263,91,21,85,2.93
-2.098294743,-1.9382858332,-0.5552541765,75,22,101,2.91
-1.775197589,-1.639826983,0.1266530141,57,23,87,2.42
-2.0899394862,-1.9305677202,-0.6568570787,66,24,103,2.92
-2.122553373,-1.9606945815,0.0504374546,141,25,89,2.89
-2.0860179233,-1.9269452026,-0.7609279926,62,26,105,2.94
-1.8747884354,-1.7427707886,0.6858704695,110,27,75,2.65
-2.0065363259,-1.8652413408,-0.0478195936,76,28,91,2.74
-1.7984032863,-1.6717644798,0.5668766569,55,29,77,2.52
-2.1211189213,-1.9717553327,-0.1517742731,76,30,93,2.9
-1.7830391177,-1.6574822154,0.4732063085,64,31,79,2.48
-2.1086508857,-1.9601652632,-0.2518800965,78,0,95,2.89
-1.9097937504,-1.7753111218,0.4129869877,79,1,81,2.64
-1.7519849304,-1.6286147818,-0.2937051176,42,2,97,2.41
-1.9119171647,-1.7772850109,0.3205163732,71,3,83,2.63
-1.8302190108,-1.701339825,-0.3957791966,74,4,99,2.53
-2.1305399953,-1.9805129995,0.2544947688,90,5,85,2.92
-2.0921950938,-1.9448682446,-0.5552541765,76,6,101,2.91
-1.7700371688,-1.6453958293,0.1266530141,57,7,87,2.42
-2.0838641253,-1.937123921,-0.6568570787,68,8,103,2.92
-2.116383205,-1.967353093,0.0504374546,123,9,89,2.89
-2.072879289,-1.9269126077,-0.7583398022,61,10,105,2.93
-1.8766644151,-1.754923174,0.68845866,94,11,75,2.66
-2.0375076941,-1.9053323764,-0.048692214,68,12,91,2.79
-1.8290191832,-1.7103687397,0.5781242097,48,13,77,2.57
-2.1006712824,-1.9643984748,-0.150727554,77,14,93,2.88
-1.78528324,-1.6694699942,0.4751143985,63,15,79,2.49
-2.0955494717,-1.9596089214,-0.2510085391,76,16,95,2.88
-1.9117319805,-1.7877158688,0.4145513324,80,17,81,2.65
-1.7616441573,-1.6473644042,-0.2961425045,43,18,97,2.43
-1.9138850104,-1.7897292293,0.3217350666,75,19,83,2.64
-1.8323770681,-1.713508795,-0.3973435412,77,20,99,2.54
-2.117378112,-1.9800215143,0.2536232114,92,21,85,2.91
-2.0792455405,-1.9443626438,-0.5533460866,74,23,101,2.9
-1.7724413946,-1.6574612131,0.1271763737,57,24,87,2.43
-2.0638737865,-1.929988072,-0.6523580576,65,25,103,2.9
-2.0959308538,-1.9599655629,0.0500884065,119,26,89,2.87
-2.0671529083,-1.9330544737,-0.7583398022,60,27,105,2.93
-1.8711419094,-1.7608102193,0.68845866,87,28,75,2.66
-2.082481703,-1.9596883837,-0.0499138824,116,29,91,2.86
-1.816541021,-1.7094288666,0.5758746991,43,30,77,2.56
-2.0872170531,-1.9641445144,-0.1502041944,77,31,93,2.87
-1.7871783573,-1.6817975694,0.4770224884,63,0,79,2.5
-2.0893828477,-1.9661826031,-0.2510085391,77,1,95,2.88
-1.9204919885,-1.807250376,0.4176800217,76,2,81,2.67
-1.7564601245,-1.652890634,-0.2961425045,42,3,97,2.43
-1.9154812057,-1.8025350536,0.32295376,75,4,83,2.65
-1.8341777418,-1.72602564,-0.3989078859,74,5,99,2.55
-2.1038924508,-1.979836649,0.252751654,91,6,85,2.9
-2.0588294677,-1.9374308,-0.5495299067,74,7,101,2.88
-1.7672255885,-1.6630213135,0.1271763737,56,8,87,2.43
-2.0578003753,-1.936462388,-0.6523580576,66,9,103,2.9
-2.082481703,-1.9596883837,0.0499138824,117,10,89,2.86
-2.0470011114,-1.9262999016,-0.7531634212,60,11,105,2.91
0,0,0,62,12,75,0
-2.0617952093,-1.9524712142,-0.0495648343,89,13,91,2.84
-1.8253114374,-1.7285266851,0.5803737202,43,14,77,2.58
-2.0810362213,-1.9706919967,-0.1502041944,76,15,93,2.87
-1.7747584797,-1.6806542319,0.4751143985,64,16,79,2.49
-2.0759622843,-1.9658870986,-0.2501369817,78,17,95,2.87
-1.9148048761,-1.8132748512,0.4176800217,78,18,81,2.67
-1.7656724085,-1.6720499377,-0.2985798913,41,19,97,2.45
-1.9026021055,-1.8017191166,0.3217350666,74,20,83,2.64
-1.8359177838,-1.7385706439,-0.4004722305,74,21,99,2.56
-2.0904289205,-1.9795866603,0.2518800965,91,22,85,2.89
-2.0527326994,-1.943889232,-0.5495299067,74,23,101,2.88
-1.7619923407,-1.6685650007,0.1271763737,56,24,87,2.43
-2.044631804,-1.936217876,-0.6501085471,66,25,103,2.89
-2.0763148938,-1.9662210115,0.0499138824,100,26,89,2.86
-2.0339258329,-1.926079575,-0.7505752308,59,27,105,2.9
-1.8740268254,-1.7858594255,0.6936350409,107,28,75,2.68
-2.062889384,-1.9658365613,-0.0497393583,81,29,91,2.85
-1.8128183442,-1.7275306217,0.5781242097,46,30,77,2.57
-2.0531466813,-1.9565522239,-0.1486341157,77,31,93,2.84
-1.7907887126,-1.7065374189,0.4808386683,64,0,79,2.52
-2.0553525072,-1.9586542722,-0.2483938668,77,1,95,2.85
