"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
2.2454,-2.9485,-1.3489,4.0,16.0,14271.0,3.944,254299546.0
3.8122,-5.006,0.14609,14.0,17.0,14271.0,6.294,254299546.0
2.4325,-3.1942,-1.3567,4.0,18.0,14271.0,4.238,254299546.0
3.8103,-5.0035,0.29329,14.0,19.0,14271.0,6.296,254299546.0
2.6315,-3.4556,-1.3553,6.0,20.0,14271.0,4.55,254299546.0
3.8051,-4.9968,0.43919,8.0,21.0,14271.0,6.296,254299546.0
2.87,-3.7687,-1.3583,7.0,22.0,14271.0,4.928,254299546.0
3.8088,-5.0016,0.58652,15.0,23.0,14271.0,6.314,254299546.0
3.8127,-5.0067,0.73593,15.0,25.0,14271.0,6.336,254299546.0
2.9111,-3.8227,-1.1385,0.0,26.0,14271.0,4.938,254299546.0
3.8013,-4.9917,0.8818,13.0,27.0,14271.0,6.336,254299546.0
2.8967,-3.8038,-1.0163,0.0,28.0,14271.0,4.888,254299546.0
3.801,-4.9914,1.0308,17.0,29.0,14271.0,6.358,254299546.0
3.8104,-5.0037,-1.185,13.0,30.0,14271.0,6.4,254299546.0
3.7913,-4.9787,1.179,14.0,31.0,14271.0,6.368,254299546.0
1.3742,-1.8163,-1.3507,3.0,0.0,14289.0,2.648,254299546.0
3.783,-5.0001,-1.0301,14.0,1.0,14289.0,6.354,254299546.0
1.4528,-1.9203,-1.3529,3.0,2.0,14289.0,2.762,254299546.0
3.7844,-5.0021,-0.88152,23.0,3.0,14289.0,6.334,254299546.0
1.5257,-2.0166,-1.3446,3.0,4.0,14289.0,2.864,254299546.0
3.7861,-5.0044,-0.73384,11.0,5.0,14289.0,6.318,254299546.0
1.6153,-2.135,-1.3448,3.0,6.0,14289.0,2.996,254299546.0
3.7762,-4.9913,-0.58392,14.0,7.0,14289.0,6.286,254299546.0
1.7222,-2.2763,-1.3511,3.0,8.0,14289.0,3.158,254299546.0
3.7798,-4.996,-0.43807,15.0,9.0,14289.0,6.28,254299546.0
1.8332,-2.4231,-1.3528,4.0,10.0,14289.0,3.326,254299546.0
3.7656,-4.9772,-0.29105,14.0,11.0,14289.0,6.248,254299546.0
1.9586,-2.5888,-1.3559,3.0,12.0,14289.0,3.518,254299546.0
2.0896,-2.7619,-1.3524,3.0,14.0,14289.0,3.718,254299546.0
3.6913,-4.879,0.0,8.0,15.0,14289.0,6.118,254299546.0
2.2372,-2.9571,-1.3496,4.0,16.0,14289.0,3.946,254299546.0
3.7759,-4.9909,0.1453,14.0,17.0,14289.0,6.26,254299546.0
2.427,-3.2079,-1.3592,4.0,18.0,14289.0,4.246,254299546.0
3.7632,-4.9741,0.29087,14.0,19.0,14289.0,6.244,254299546.0
2.6206,-3.4638,-1.3553,6.0,20.0,14289.0,4.55,254299546.0
3.7714,-4.9848,0.43709,8.0,21.0,14289.0,6.266,254299546.0
2.8558,-3.7747,-1.3572,8.0,22.0,14289.0,4.924,254299546.0
3.7726,-4.9865,0.58336,16.0,23.0,14289.0,6.28,254299546.0
2.9126,-3.8497,-1.2637,0.0,24.0,14289.0,4.99,254299546.0
3.7754,-4.9901,0.73175,16.0,25.0,14289.0,6.3,254299546.0
2.8838,-3.8117,-1.1325,0.0,26.0,14289.0,4.912,254299546.0
3.7713,-4.9847,0.87846,14.0,27.0,14289.0,6.312,254299546.0
2.8576,-3.777,-1.0067,1.0,28.0,14289.0,4.842,254299546.0
3.7663,-4.9781,1.0256,18.0,29.0,14289.0,6.326,254299546.0
3.7769,-4.9921,-1.1794,13.0,30.0,14289.0,6.37,254299546.0
3.7579,-4.967,1.1735,15.0,31.0,14289.0,6.338,254299546.0
1.3715,-1.8227,-1.3528,6.0,0.0,14304.0,2.652,254299546.0
3.7544,-4.9895,-1.0259,14.0,1.0,14304.0,6.328,254299546.0
1.4499,-1.9269,-1.3549,3.0,2.0,14304.0,2.766,254299546.0
3.7487,-4.9819,-0.87623,23.0,3.0,14304.0,6.296,254299546.0
1.5257,-2.0277,-1.3493,3.0,4.0,14304.0,2.874,254299546.0
3.7575,-4.9936,-0.73082,11.0,5.0,14304.0,6.292,254299546.0
1.6076,-2.1364,-1.343,3.0,6.0,14304.0,2.992,254299546.0
3.7524,-4.9868,-0.58225,15.0,7.0,14304.0,6.268,254299546.0
1.7151,-2.2794,-1.3502,3.0,8.0,14304.0,3.156,254299546.0
3.7451,-4.9771,-0.43556,15.0,9.0,14304.0,6.244,254299546.0
1.8236,-2.4235,-1.3504,4.0,10.0,14304.0,3.32,254299546.0
3.743,-4.9743,-0.29031,15.0,11.0,14304.0,6.232,254299546.0
1.9507,-2.5924,-1.3551,3.0,12.0,14304.0,3.516,254299546.0
3.6883,-4.9017,-0.14242,0.0,13.0,14304.0,6.136,254299546.0
2.0812,-2.7659,-1.3517,3.0,14.0,14304.0,3.716,254299546.0
3.6869,-4.8998,0.0,7.0,15.0,14304.0,6.132,254299546.0
2.2295,-2.9629,-1.3496,4.0,16.0,14304.0,3.946,254299546.0
3.7436,-4.9752,0.14456,14.0,17.0,14304.0,6.228,254299546.0
2.4152,-3.2097,-1.3573,4.0,18.0,14304.0,4.24,254299546.0
3.7334,-4.9615,0.28956,13.0,19.0,14304.0,6.216,254299546.0
2.6081,-3.4661,-1.3535,7.0,20.0,14304.0,4.544,254299546.0
3.7331,-4.9612,0.43416,6.0,21.0,14304.0,6.224,254299546.0
2.8447,-3.7806,-1.3567,7.0,22.0,14304.0,4.922,254299546.0
3.7404,-4.9709,0.58039,14.0,23.0,14304.0,6.248,254299546.0
3.742,-4.973,0.7278,17.0,25.0,14304.0,6.266,254299546.0
2.8656,-3.8083,-1.1293,0.0,26.0,14304.0,4.898,254299546.0
3.7332,-4.9613,0.87262,14.0,27.0,14304.0,6.27,254299546.0
2.8641,-3.8064,-1.0125,2.0,28.0,14304.0,4.87,254299546.0
3.7307,-4.958,1.0194,17.0,29.0,14304.0,6.288,254299546.0
3.7402,-4.9706,-1.172,12.0,30.0,14304.0,6.33,254299546.0
3.7236,-4.9486,1.1668,15.0,31.0,14304.0,6.302,254299546.0
1.3606,-1.8201,-1.3477,6.0,0.0,14322.0,2.642,254299546.0
3.7127,-4.9665,-1.0188,14.0,1.0,14322.0,6.284,254299546.0
1.4407,-1.9272,-1.352,3.0,2.0,14322.0,2.76,254299546.0
3.7152,-4.9699,-0.87206,23.0,3.0,14322.0,6.266,254299546.0
1.5173,-2.0296,-1.3474,3.0,4.0,14322.0,2.87,254299546.0
3.724,-4.9815,-0.72734,12.0,5.0,14322.0,6.262,254299546.0
1.6041,-2.1457,-1.3457,3.0,6.0,14322.0,2.998,254299546.0
3.7188,-4.9747,-0.57946,17.0,7.0,14322.0,6.238,254299546.0
1.7101,-2.2876,-1.3519,3.0,8.0,14322.0,3.16,254299546.0
3.7127,-4.9665,-0.43361,15.0,9.0,14322.0,6.216,254299546.0
1.8203,-2.4351,-1.3536,5.0,10.0,14322.0,3.328,254299546.0
3.7046,-4.9556,-0.28854,16.0,11.0,14322.0,6.194,254299546.0
1.9403,-2.5956,-1.3536,3.0,12.0,14322.0,3.512,254299546.0
3.6765,-4.9181,-0.14256,0.0,13.0,14322.0,6.142,254299546.0
2.0759,-2.7769,-1.3538,6.0,14.0,14322.0,3.722,254299546.0
3.638,-4.8665,0.0,2.0,15.0,14322.0,6.076,254299546.0
2.2258,-2.9774,-1.353,5.0,16.0,14322.0,3.956,254299546.0
3.7148,-4.9693,0.14405,14.0,17.0,14322.0,6.206,254299546.0
2.4085,-3.2218,-1.3592,5.0,18.0,14322.0,4.246,254299546.0
3.6998,-4.9492,0.28817,14.0,19.0,14322.0,6.186,254299546.0
2.6052,-3.485,-1.3577,9.0,20.0,14322.0,4.558,254299546.0
3.7044,-4.9553,0.43263,7.0,21.0,14322.0,6.202,254299546.0
2.8317,-3.788,-1.3561,7.0,22.0,14322.0,4.92,254299546.0
3.7057,-4.9571,0.57742,14.0,23.0,14322.0,6.216,254299546.0
3.7061,-4.9577,0.72385,15.0,25.0,14322.0,6.232,254299546.0
2.8653,-3.8329,-1.1339,0.0,26.0,14322.0,4.918,254299546.0
3.7034,-4.954,0.86928,14.0,27.0,14322.0,6.246,254299546.0
3.7009,-4.9507,1.0155,20.0,29.0,14322.0,6.264,254299546.0
3.7069,-4.9587,-1.1665,13.0,30.0,14322.0,6.3,254299546.0
3.6916,-4.9382,1.1616,15.0,31.0,14322.0,6.274,254299546.0
1.3614,-1.8324,-1.3538,5.0,0.0,14339.0,2.654,254299546.0
3.6768,-4.949,-1.0129,14.0,1.0,14339.0,6.248,254299546.0
1.436,-1.9329,-1.3529,3.0,2.0,14339.0,2.762,254299546.0
3.6839,-4.9586,-0.86816,21.0,3.0,14339.0,6.238,254299546.0
1.507,-2.0285,-1.3436,3.0,4.0,14339.0,2.862,254299546.0
3.6878,-4.9639,-0.72315,12.0,5.0,14339.0,6.226,254299546.0
1.5966,-2.1491,-1.3448,3.0,6.0,14339.0,2.996,254299546.0
3.685,-4.9601,-0.57649,15.0,7.0,14339.0,6.206,254299546.0
1.7076,-2.2985,-1.3554,3.0,8.0,14339.0,3.168,254299546.0
3.6789,-4.9519,-0.43137,15.0,9.0,14339.0,6.184,254299546.0
1.812,-2.439,-1.3528,5.0,10.0,14339.0,3.326,254299546.0
3.6672,-4.9361,-0.28677,14.0,11.0,14339.0,6.156,254299546.0
1.9348,-2.6043,-1.3551,3.0,12.0,14339.0,3.516,254299546.0
3.6273,-4.8824,-0.14121,0.0,13.0,14339.0,6.084,254299546.0
2.0654,-2.7801,-1.3524,9.0,14.0,14339.0,3.718,254299546.0
3.5913,-4.8339,0.0,3.0,15.0,14339.0,6.022,254299546.0
2.2091,-2.9735,-1.3482,4.0,16.0,14339.0,3.942,254299546.0
3.6774,-4.9498,0.14316,15.0,17.0,14339.0,6.168,254299546.0
2.3967,-3.2259,-1.3579,7.0,18.0,14339.0,4.242,254299546.0
3.672,-4.9426,0.28714,14.0,19.0,14339.0,6.164,254299546.0
2.5948,-3.4927,-1.3577,9.0,20.0,14339.0,4.558,254299546.0
3.6682,-4.9375,0.43012,7.0,21.0,14339.0,6.166,254299546.0
2.817,-3.7917,-1.3545,7.0,22.0,14339.0,4.914,254299546.0
3.6732,-4.9441,0.57463,16.0,23.0,14339.0,6.186,254299546.0
3.6784,-4.9511,0.7213,16.0,25.0,14339.0,6.21,254299546.0
2.8748,-3.8695,-1.1422,0.0,26.0,14339.0,4.954,254299546.0
3.6733,-4.9443,0.86566,14.0,27.0,14339.0,6.22,254299546.0
2.8513,-3.8379,-1.0163,8.0,28.0,14339.0,4.888,254299546.0
3.6709,-4.9411,1.0113,23.0,29.0,14339.0,6.238,254299546.0
3.6792,-4.9523,-1.1624,13.0,30.0,14339.0,6.278,254299546.0
3.657,-4.9223,1.1553,14.0,31.0,14339.0,6.24,254299546.0
1.3566,-1.836,-1.3538,4.0,0.0,14354.0,2.654,254299546.0
3.6498,-4.9396,-1.009,14.0,1.0,14354.0,6.224,254299546.0
1.431,-1.9366,-1.3529,3.0,2.0,14354.0,2.762,254299546.0
3.6568,-4.9491,-0.86482,21.0,3.0,14354.0,6.214,254299546.0
1.5006,-2.031,-1.3427,3.0,4.0,14354.0,2.86,254299546.0
3.6583,-4.9511,-0.7199,11.0,5.0,14354.0,6.198,254299546.0
1.5963,-2.1604,-1.3492,4.0,6.0,14354.0,3.006,254299546.0
3.6543,-4.9457,-0.5737,16.0,7.0,14354.0,6.176,254299546.0
1.7048,-2.3073,-1.3579,5.0,8.0,14354.0,3.174,254299546.0
3.6517,-4.9422,-0.4297,16.0,9.0,14354.0,6.16,254299546.0
1.8024,-2.4393,-1.3504,4.0,10.0,14354.0,3.32,254299546.0
3.6412,-4.928,-0.28574,15.0,11.0,14354.0,6.134,254299546.0
1.9247,-2.6049,-1.3528,3.0,12.0,14354.0,3.51,254299546.0
3.5931,-4.8629,-0.14038,0.0,13.0,14354.0,6.048,254299546.0
2.0603,-2.7884,-1.3538,6.0,14.0,14354.0,3.722,254299546.0
3.5691,-4.8305,0.0,3.0,15.0,14354.0,6.006,254299546.0
2.2013,-2.9792,-1.3482,4.0,16.0,14354.0,3.942,254299546.0
3.6502,-4.9401,0.14261,14.0,17.0,14354.0,6.144,254299546.0
2.3893,-3.2337,-1.3586,5.0,18.0,14354.0,4.244,254299546.0
3.6365,-4.9216,0.28537,14.0,19.0,14354.0,6.126,254299546.0
2.5789,-3.4902,-1.3541,7.0,20.0,14354.0,4.546,254299546.0
3.6375,-4.923,0.42803,7.0,21.0,14354.0,6.136,254299546.0
2.8082,-3.8006,-1.355,8.0,22.0,14354.0,4.916,254299546.0
3.6436,-4.9313,0.57203,15.0,23.0,14354.0,6.158,254299546.0
2.825,-3.8234,-1.2445,0.0,24.0,14354.0,4.914,254299546.0
3.6406,-4.9272,0.71642,18.0,25.0,14354.0,6.168,254299546.0
2.8138,-3.8081,-1.1219,0.0,26.0,14354.0,4.866,254299546.0
3.638,-4.9236,0.86037,14.0,27.0,14354.0,6.182,254299546.0
2.8378,-3.8407,-1.015,8.0,28.0,14354.0,4.882,254299546.0
3.6345,-4.9189,1.0048,21.0,29.0,14354.0,6.198,254299546.0
3.6464,-4.935,-1.1561,13.0,30.0,14354.0,6.244,254299546.0
3.6312,-4.9145,1.1513,16.0,31.0,14354.0,6.218,254299546.0
1.3511,-1.84,-1.3538,4.0,0.0,14371.0,2.654,254299546.0
3.6199,-4.9297,-1.0048,14.0,1.0,14371.0,6.198,254299546.0
1.4273,-1.9437,-1.3549,3.0,2.0,14371.0,2.766,254299546.0
3.621,-4.9312,-0.85981,23.0,3.0,14371.0,6.178,254299546.0
1.4998,-2.0425,-1.3474,3.0,4.0,14371.0,2.87,254299546.0
3.6271,-4.9396,-0.71665,13.0,5.0,14371.0,6.17,254299546.0
1.5835,-2.1565,-1.3439,3.0,6.0,14371.0,2.994,254299546.0
3.6148,-4.9228,-0.5698,14.0,7.0,14371.0,6.134,254299546.0
1.6894,-2.3007,-1.3511,4.0,8.0,14371.0,3.158,254299546.0
3.617,-4.9257,-0.42733,15.0,9.0,14371.0,6.126,254299546.0
1.8016,-2.4535,-1.3552,4.0,10.0,14371.0,3.332,254299546.0
3.6101,-4.9163,-0.28444,15.0,11.0,14371.0,6.106,254299546.0
1.9181,-2.6121,-1.3536,3.0,12.0,14371.0,3.512,254299546.0
3.5278,-4.8043,-0.13838,2.0,13.0,14371.0,5.962,254299546.0
2.052,-2.7945,-1.3538,3.0,14.0,14371.0,3.722,254299546.0
2.1947,-2.9888,-1.3496,4.0,16.0,14371.0,3.946,254299546.0
3.6177,-4.9267,0.14191,14.0,17.0,14371.0,6.114,254299546.0
2.3786,-3.2393,-1.3579,8.0,18.0,14371.0,4.242,254299546.0
3.6018,-4.905,0.28379,14.0,19.0,14371.0,6.092,254299546.0
2.5708,-3.501,-1.3553,6.0,20.0,14371.0,4.55,254299546.0
3.6064,-4.9112,0.42607,8.0,21.0,14371.0,6.108,254299546.0
2.8038,-3.8183,-1.3583,7.0,22.0,14371.0,4.928,254299546.0
3.609,-4.9148,0.56887,15.0,23.0,14371.0,6.124,254299546.0
2.8159,-3.8348,-1.2455,0.0,24.0,14371.0,4.918,254299546.0
3.6107,-4.9171,0.7134,17.0,25.0,14371.0,6.142,254299546.0
2.8243,-3.8463,-1.1307,0.0,26.0,14371.0,4.904,254299546.0
3.6058,-4.9104,0.85619,14.0,27.0,14371.0,6.152,254299546.0
2.8252,-3.8475,-1.0146,6.0,28.0,14371.0,4.88,254299546.0
3.6,-4.9027,0.99931,21.0,29.0,14371.0,6.164,254299546.0
3.612,-4.9189,-1.1498,13.0,30.0,14371.0,6.21,254299546.0
3.591,-4.8904,1.1431,15.0,31.0,14371.0,6.174,254299546.0
1.348,-1.8465,-1.3558,5.0,0.0,14387.0,2.658,254300099.0
3.5875,-4.9143,-0.99964,14.0,1.0,14387.0,6.166,254300099.0
1.4218,-1.9477,-1.3549,3.0,2.0,14387.0,2.766,254300099.0
3.592,-4.9205,-0.85619,21.0,3.0,14387.0,6.152,254300099.0
1.4848,-2.0339,-1.3389,3.0,4.0,14387.0,2.852,254300099.0
3.5922,-4.9208,-0.71247,12.0,5.0,14387.0,6.134,254300099.0
1.5786,-2.1624,-1.3448,3.0,6.0,14387.0,2.996,254300099.0
3.594,-4.9232,-0.56868,15.0,7.0,14387.0,6.122,254300099.0
1.6819,-2.304,-1.3502,3.0,8.0,14387.0,3.156,254300099.0
3.5856,-4.9116,-0.42524,16.0,9.0,14387.0,6.096,254300099.0
1.7894,-2.4511,-1.3512,5.0,10.0,14387.0,3.322,254300099.0
3.5739,-4.8957,-0.28267,16.0,11.0,14387.0,6.068,254300099.0
1.9108,-2.6174,-1.3536,3.0,12.0,14387.0,3.512,254300099.0
2.042,-2.7973,-1.3524,3.0,14.0,14387.0,3.718,254300099.0
2.1852,-2.9934,-1.3489,4.0,16.0,14387.0,3.944,254300099.0
3.5851,-4.911,0.14117,14.0,17.0,14387.0,6.082,254300099.0
2.3673,-3.2428,-1.3567,6.0,18.0,14387.0,4.238,254300099.0
3.5751,-4.8973,0.28276,14.0,19.0,14387.0,6.07,254300099.0
2.5587,-3.505,-1.3541,5.0,20.0,14387.0,4.546,254300099.0
3.5726,-4.8939,0.4237,7.0,21.0,14387.0,6.074,254300099.0
2.7874,-3.8183,-1.3556,8.0,22.0,14387.0,4.918,254300099.0
3.5741,-4.8959,0.56553,15.0,23.0,14387.0,6.088,254300099.0
3.5852,-4.9112,0.71107,17.0,25.0,14387.0,6.122,254300099.0
3.5792,-4.9029,0.85313,14.0,27.0,14387.0,6.13,254300099.0
3.5758,-4.8982,-1.2891,9.0,28.0,14387.0,6.2,254300099.0
3.5677,-4.8872,0.99412,18.0,29.0,14387.0,6.132,254300099.0
3.5878,-4.9147,-1.1465,13.0,30.0,14387.0,6.192,254300099.0
3.5635,-4.8814,1.1387,15.0,31.0,14387.0,6.15,254300099.0
1.3438,-1.8517,-1.3568,5.0,0.0,14403.0,2.66,254300099.0
3.5564,-4.9003,-0.99477,14.0,1.0,14403.0,6.136,254300099.0
1.4143,-1.9488,-1.3529,3.0,2.0,14403.0,2.762,254300099.0
3.555,-4.8985,-0.85063,21.0,3.0,14403.0,6.112,254300099.0
1.4832,-2.0437,-1.3427,3.0,4.0,14403.0,2.86,254300099.0
3.5645,-4.9115,-0.70968,11.0,5.0,14403.0,6.11,254300099.0
1.5725,-2.1668,-1.3448,3.0,6.0,14403.0,2.996,254300099.0
3.5534,-4.8962,-0.56441,14.0,7.0,14403.0,6.076,254300099.0
1.6797,-2.3145,-1.3537,3.0,8.0,14403.0,3.164,254300099.0
3.5543,-4.8974,-0.42314,15.0,9.0,14403.0,6.066,254300099.0
1.7815,-2.4547,-1.3504,5.0,10.0,14403.0,3.32,254300099.0
3.5473,-4.8879,-0.28164,15.0,11.0,14403.0,6.046,254300099.0
1.9013,-2.6198,-1.3521,3.0,12.0,14403.0,3.508,254300099.0
2.0353,-2.8045,-1.3531,3.0,14.0,14403.0,3.72,254300099.0
3.4995,-4.822,0.0,44.0,15.0,14403.0,5.958,254300099.0
2.1768,-2.9995,-1.3489,4.0,16.0,14403.0,3.944,254300099.0
3.5491,-4.8902,0.14029,14.0,17.0,14403.0,6.044,254300099.0
2.3582,-3.2494,-1.3567,5.0,18.0,14403.0,4.238,254300099.0
3.5391,-4.8765,0.28099,14.0,19.0,14403.0,6.032,254300099.0
2.5444,-3.506,-1.3518,4.0,20.0,14403.0,4.538,254300099.0
3.5379,-4.8748,0.42119,8.0,21.0,14403.0,6.038,254300099.0
2.7801,-3.8307,-1.3572,7.0,22.0,14403.0,4.924,254300099.0
3.5464,-4.8865,0.5633,16.0,23.0,14403.0,6.064,254300099.0
3.5517,-4.8938,0.70713,20.0,25.0,14403.0,6.088,254300099.0
3.1423,-4.3298,-1.2676,0.0,26.0,14403.0,5.498,254300099.0
3.5434,-4.8824,0.84784,14.0,27.0,14403.0,6.092,254300099.0
3.546,-4.886,-1.2832,18.0,28.0,14403.0,6.172,254300099.0
3.5401,-4.878,0.99023,21.0,29.0,14403.0,6.108,254300099.0
3.5498,-4.8913,-1.1387,13.0,30.0,14403.0,6.15,254300099.0
3.5383,-4.8754,1.135,16.0,31.0,14403.0,6.13,254300099.0
1.336,-1.8531,-1.3548,4.0,0.0,14421.0,2.656,254300099.0
3.5236,-4.8875,-0.98991,14.0,1.0,14421.0,6.106,254300099.0
1.4072,-1.9518,-1.352,3.0,2.0,14421.0,2.76,254300099.0
3.5257,-4.8903,-0.84729,21.0,3.0,14421.0,6.088,254300099.0
1.4768,-2.0484,-1.3427,3.0,4.0,14421.0,2.86,254300099.0
3.5316,-4.8985,-0.7062,12.0,5.0,14421.0,6.08,254300099.0
1.5667,-2.1731,-1.3457,3.0,6.0,14421.0,2.998,254300099.0
3.5217,-4.8847,-0.56181,14.0,7.0,14421.0,6.048,254300099.0
1.6693,-2.3154,-1.3511,3.0,8.0,14421.0,3.158,254300099.0
3.5225,-4.8859,-0.42119,15.0,9.0,14421.0,6.038,254300099.0
1.7791,-2.4677,-1.3544,6.0,10.0,14421.0,3.33,254300099.0
3.5098,-4.8682,-0.27987,14.0,11.0,14421.0,6.008,254300099.0
1.8974,-2.6317,-1.3551,3.0,12.0,14421.0,3.516,254300099.0
3.4273,-4.7538,-0.13606,31.0,13.0,14421.0,5.862,254300099.0
2.0243,-2.8078,-1.3517,3.0,14.0,14421.0,3.716,254300099.0
3.475,-4.8199,0.0,28.0,15.0,14421.0,5.942,254300099.0
2.1707,-3.0109,-1.351,5.0,16.0,14421.0,3.95,254300099.0
3.5208,-4.8835,0.13978,14.0,17.0,14421.0,6.022,254300099.0
2.3491,-3.2584,-1.3573,4.0,18.0,14421.0,4.24,254300099.0
3.5074,-4.865,0.27969,14.0,19.0,14421.0,6.004,254300099.0
2.5368,-3.5186,-1.3535,5.0,20.0,14421.0,4.544,254300099.0
3.512,-4.8713,0.41993,8.0,21.0,14421.0,6.02,254300099.0
2.7647,-3.8348,-1.3556,7.0,22.0,14421.0,4.918,254300099.0
3.5159,-4.8766,0.56088,15.0,23.0,14421.0,6.038,254300099.0
3.0155,-4.1826,-1.3498,12.0,24.0,14421.0,5.33,254300099.0
3.5165,-4.8776,0.70318,21.0,25.0,14421.0,6.054,254300099.0
3.1321,-4.3444,-1.269,0.0,26.0,14421.0,5.504,254300099.0
3.5107,-4.8694,0.84367,14.0,27.0,14421.0,6.062,254300099.0
3.5192,-4.8812,-1.2791,24.0,28.0,14421.0,6.152,254300099.0
3.5063,-4.8634,0.98504,21.0,29.0,14421.0,6.076,254300099.0
3.5172,-4.8785,-1.1331,13.0,30.0,14421.0,6.12,254300099.0
3.5045,-4.861,1.1291,16.0,31.0,14421.0,6.098,254300099.0
1.3295,-1.8556,-1.3538,3.0,0.0,14438.0,2.654,254300099.0
3.4873,-4.8674,-0.98375,14.0,1.0,14438.0,6.068,254300099.0
1.4044,-1.9602,-1.3549,3.0,2.0,14438.0,2.766,254300099.0
3.4939,-4.8766,-0.84311,24.0,3.0,14438.0,6.058,254300099.0
1.4748,-2.0585,-1.3464,3.0,4.0,14438.0,2.868,254300099.0
3.4997,-4.8847,-0.70271,13.0,5.0,14438.0,6.05,254300099.0
1.5613,-2.1792,-1.3466,4.0,6.0,14438.0,3.0,254300099.0
3.4979,-4.8822,-0.56032,15.0,7.0,14438.0,6.032,254300099.0
1.6677,-2.3277,-1.3554,3.0,8.0,14438.0,3.168,254300099.0
3.4894,-4.8704,-0.41896,16.0,9.0,14438.0,6.006,254300099.0
1.7696,-2.47,-1.3528,5.0,10.0,14438.0,3.326,254300099.0
3.4802,-4.8575,-0.27866,15.0,11.0,14438.0,5.982,254300099.0
1.882,-2.6268,-1.3498,3.0,12.0,14438.0,3.502,254300099.0
3.4073,-4.7558,-0.13583,47.0,13.0,14438.0,5.852,254300099.0
2.0181,-2.8168,-1.3531,3.0,14.0,14438.0,3.72,254300099.0
3.4106,-4.7603,0.0,16.0,15.0,14438.0,5.856,254300099.0
2.1585,-3.0127,-1.3489,6.0,16.0,14438.0,3.944,254300099.0
3.49,-4.8712,0.13913,12.0,17.0,14438.0,5.994,254300099.0
2.3384,-3.2638,-1.3567,4.0,18.0,14438.0,4.238,254300099.0
3.4872,-4.8672,0.27922,14.0,19.0,14438.0,5.994,254300099.0
2.5252,-3.5246,-1.3529,5.0,20.0,14438.0,4.542,254300099.0
3.4813,-4.859,0.41798,7.0,21.0,14438.0,5.992,254300099.0
2.7623,-3.8555,-1.36,6.0,22.0,14438.0,4.934,254300099.0
3.4793,-4.8563,0.55735,15.0,23.0,14438.0,6.0,254300099.0
3.0053,-4.1946,-1.3508,9.0,24.0,14438.0,5.334,254300099.0
3.487,-4.867,0.70016,18.0,25.0,14438.0,6.028,254300099.0
3.1294,-4.3679,-1.2731,0.0,26.0,14438.0,5.522,254300099.0
3.4777,-4.8541,0.83921,13.0,27.0,14438.0,6.03,254300099.0
3.4864,-4.8662,-1.2724,21.0,28.0,14438.0,6.12,254300099.0
3.4769,-4.853,0.98083,21.0,29.0,14438.0,6.05,254300099.0
3.4821,-4.8602,-1.1265,13.0,30.0,14438.0,6.084,254300099.0
3.4729,-4.8474,1.1235,14.0,31.0,14438.0,6.068,254300099.0
1.3226,-1.8563,-1.3517,3.0,0.0,14453.0,2.65,254300099.0
3.4619,-4.8588,-0.98018,14.0,1.0,14453.0,6.046,254300099.0
1.3922,-1.954,-1.348,3.0,2.0,14453.0,2.752,254300099.0
3.4627,-4.8599,-0.83866,21.0,3.0,14453.0,6.026,254300099.0
1.4715,-2.0652,-1.3483,3.0,4.0,14453.0,2.872,254300099.0
3.4673,-4.8664,-0.69876,12.0,5.0,14453.0,6.016,254300099.0
1.5546,-2.1819,-1.3457,3.0,6.0,14453.0,2.998,254300099.0
3.462,-4.8589,-0.55661,14.0,7.0,14453.0,5.992,254300099.0
1.6563,-2.3247,-1.3511,3.0,8.0,14453.0,3.158,254300099.0
3.4141,-4.7917,-0.41142,14.0,9.0,14453.0,5.898,254300099.0
1.7589,-2.4686,-1.3496,5.0,10.0,14453.0,3.318,254300099.0
3.4396,-4.8275,-0.27643,15.0,11.0,14453.0,5.934,254300099.0
1.8837,-2.6438,-1.3559,3.0,12.0,14453.0,3.518,254300099.0
3.396,-4.7663,-0.13588,48.0,13.0,14453.0,5.854,254300099.0
2.0108,-2.8221,-1.3531,3.0,14.0,14453.0,3.72,254300099.0
3.3958,-4.766,0.0,18.0,15.0,14453.0,5.852,254300099.0
2.1473,-3.0138,-1.3469,6.0,16.0,14453.0,3.938,254300099.0
3.4598,-4.8559,0.13843,12.0,17.0,14453.0,5.964,254300099.0
2.3287,-3.2683,-1.356,4.0,18.0,14453.0,4.236,254300099.0
3.4501,-4.8422,0.27726,13.0,19.0,14453.0,5.952,254300099.0
2.5171,-3.5327,-1.3535,5.0,20.0,14453.0,4.544,254300099.0
3.45,-4.8421,0.41575,7.0,21.0,14453.0,5.96,254300099.0
2.7522,-3.8627,-1.36,5.0,22.0,14453.0,4.934,254300099.0
3.4504,-4.8427,0.55475,12.0,23.0,14453.0,5.972,254300099.0
2.9909,-4.1978,-1.3493,9.0,24.0,14453.0,5.328,254300099.0
3.4558,-4.8502,0.69644,20.0,25.0,14453.0,5.996,254300099.0
3.1259,-4.3872,-1.2764,0.0,26.0,14453.0,5.536,254300099.0
3.4535,-4.847,0.83643,14.0,27.0,14453.0,6.01,254300099.0
3.4567,-4.8514,-1.2662,20.0,28.0,14453.0,6.09,254300099.0
3.4448,-4.8347,0.97532,21.0,29.0,14453.0,6.016,254300099.0
3.458,-4.8533,-1.1228,13.0,30.0,14453.0,6.064,254300099.0
