Points:0,Points:1,Points:2,intensity,azimuth,distance_m
-5.4308,-5.9433,1.1315,46,22242,8.13
-4.1885,-4.5838,-1.3198,3,22242,6.348
-5.4289,-5.9413,1.3223,60,22242,8.156
-4.7318,-5.1783,-1.3216,3,22242,7.138
-5.4132,-5.9241,1.512,41,22242,8.166
-1.5402,-1.6755,-1.3497,3,22259,2.646
-5.4158,-5.8917,-1.3148,19,22259,8.11
-1.6131,-1.7548,-1.3392,3,22259,2.734
-5.427,-5.9039,-1.127,71,22259,8.098
-1.703,-1.8526,-1.338,3,22259,2.85
-5.4311,-5.9084,-0.9385,33,22259,8.08
-1.8046,-1.9631,-1.3394,3,22259,2.984
-5.427,-5.9038,-0.74815,46,22259,8.054
-1.9182,-2.0868,-1.3417,3,22259,3.136
-5.4291,-5.9062,-0.56098,56,22259,8.042
-2.039,-2.2181,-1.3414,3,22259,3.298
-5.4189,-5.8951,-0.37341,56,22259,8.016
-2.1706,-2.3614,-1.3397,3,22259,3.476
-5.422,-5.8984,-0.18601,77,22259,8.014
-2.3274,-2.5319,-1.3429,3,22259,3.692
-5.4235,-5.9,0,45,22259,8.014
-2.4814,-2.6995,-1.3346,3,22259,3.902
-5.4274,-5.9043,0.1862,57,22259,8.022
-2.6851,-2.921,-1.3406,4,22259,4.188
-5.4081,-5.8833,0.37267,40,22259,8
-2.8903,-3.1443,-1.3327,3,22259,4.474
-5.4156,-5.8915,0.55959,25,22259,8.022
-3.1512,-3.4281,-1.3352,3,22259,4.844
-5.4162,-5.8921,0.74667,55,22259,8.038
-3.4201,-3.7206,-1.323,3,22259,5.224
-5.4177,-5.8937,0.93617,54,22259,8.06
-3.7707,-4.102,-1.3202,1,22259,5.726
-5.4203,-5.8966,1.1256,49,22259,8.088
-4.2034,-4.5728,-1.3202,3,22259,6.35
-5.4091,-5.8845,1.3132,64,22259,8.1
-4.7418,-5.1585,-1.3201,3,22259,7.13
-5.3975,-5.8718,1.5027,38,22259,8.116
-1.5449,-1.6712,-1.3497,3,22275,2.646
-5.4041,-5.8461,-1.308,32,22275,8.068
-1.6179,-1.7503,-1.3392,3,22275,2.734
-5.4071,-5.8494,-1.1195,71,22275,8.044
-1.7081,-1.8478,-1.338,3,22275,2.85
-5.4152,-5.8582,-0.93292,35,22275,8.032
-1.8125,-1.9607,-1.3412,3,22275,2.988
-5.4096,-5.8521,-0.74351,52,22275,8.004
-1.9265,-2.0841,-1.3434,3,22275,3.14
-5.4091,-5.8515,-0.55721,52,22275,7.988
-2.0501,-2.2178,-1.3447,8,22275,3.306
-5.3987,-5.8403,-0.3709,56,22275,7.962
-2.1835,-2.3621,-1.3436,3,22275,3.486
-5.4004,-5.8422,-0.18471,78,22275,7.958
-2.3433,-2.535,-1.348,3,22275,3.706
-5.4087,-5.8511,0,45,22275,7.968
-2.4928,-2.6967,-1.3366,3,22275,3.908
-5.4113,-5.8539,0.18508,64,22275,7.974
-2.6945,-2.9149,-1.3413,3,22275,4.19
-5.3947,-5.8359,0.37062,42,22275,7.956
-2.8965,-3.1334,-1.3315,3,22275,4.47
-5.3969,-5.8383,0.55596,29,22275,7.97
-3.1542,-3.4122,-1.3324,3,22275,4.834
-5.4002,-5.8419,0.74221,51,22275,7.99
-3.4396,-3.721,-1.3265,4,22275,5.238
-5.3977,-5.8392,0.9299,54,22275,8.006
-3.7887,-4.0986,-1.3225,1,22275,5.736
-5.395,-5.8363,1.117,46,22275,8.026
-4.2042,-4.5481,-1.3165,3,22275,6.332
-5.3947,-5.836,1.3057,64,22275,8.054
-4.7615,-5.151,-1.3216,3,22275,7.138
-5.3765,-5.8163,1.4923,38,22275,8.06
-1.5437,-1.6606,-1.3446,3,22291,2.636
-5.3855,-5.7934,-1.2996,35,22291,8.016
-1.6252,-1.7483,-1.3412,3,22291,2.738
-5.3884,-5.7966,-1.1123,69,22291,7.992
-1.7109,-1.8405,-1.3361,3,22291,2.846
-5.4005,-5.8095,-0.92758,31,22291,7.986
-1.8131,-1.9504,-1.3376,3,22291,2.98
-5.3961,-5.8049,-0.73942,52,22291,7.96
-1.9262,-2.0721,-1.3391,3,22291,3.13
-5.3887,-5.7969,-0.55345,52,22291,7.934
-2.055,-2.2107,-1.3439,6,22291,3.304
-5.381,-5.7886,-0.36857,53,22291,7.912
-2.185,-2.3506,-1.3405,3,22291,3.478
-5.3854,-5.7934,-0.18364,78,22291,7.912
-2.339,-2.5162,-1.3415,3,22291,3.688
-5.391,-5.7993,0,49,22291,7.918
-2.5029,-2.6924,-1.338,3,22291,3.912
-5.3922,-5.8007,0.18388,57,22291,7.922
-2.7104,-2.9157,-1.3451,3,22291,4.202
-5.3783,-5.7857,0.36838,40,22291,7.908
-2.9117,-3.1323,-1.3345,3,22291,4.48
-5.3765,-5.7837,0.55219,28,22291,7.916
-3.1598,-3.3992,-1.3308,3,22291,4.828
-5.3771,-5.7845,0.73682,57,22291,7.932
-3.4461,-3.7071,-1.325,4,22291,5.232
-5.3802,-5.7877,0.92409,50,22291,7.956
-3.7962,-4.0837,-1.3211,1,22291,5.73
-5.3803,-5.7879,1.1106,49,22291,7.98
-4.2262,-4.5464,-1.3194,3,22291,6.346
-5.3734,-5.7804,1.2966,68,22291,7.998
-4.7719,-5.1333,-1.3205,3,22291,7.132
-5.362,-5.7682,1.4838,43,22291,8.014
-1.5518,-1.6601,-1.3477,3,22307,2.642
-5.3653,-5.7395,-1.2908,35,22307,7.962
-1.6325,-1.7463,-1.3431,3,22307,2.742
-5.3694,-5.7439,-1.105,71,22307,7.94
-1.7233,-1.8434,-1.3417,3,22307,2.858
-5.3814,-5.7567,-0.92154,33,22307,7.934
-1.8234,-1.9506,-1.3412,3,22307,2.988
-5.3715,-5.7462,-0.73385,52,22307,7.9
-1.9344,-2.0693,-1.3408,3,22307,3.134
-5.3708,-5.7454,-0.54996,56,22307,7.884
-2.06,-2.2036,-1.343,3,22307,3.302
-5.3631,-5.7371,-0.36624,63,22307,7.862
-2.1929,-2.3458,-1.3413,3,22307,3.48
-5.3633,-5.7374,-0.18234,78,22307,7.856
-2.3536,-2.5178,-1.3458,3,22307,3.7
-5.3703,-5.7448,0,49,22307,7.864
-2.5078,-2.6827,-1.3366,3,22307,3.908
-5.3729,-5.7476,0.18267,61,22307,7.87
-2.7107,-2.8998,-1.3413,3,22307,4.19
-5.3562,-5.7298,0.36577,42,22307,7.852
-2.9218,-3.1256,-1.3351,3,22307,4.482
-5.3599,-5.7337,0.54884,30,22307,7.868
-3.1706,-3.3917,-1.3313,3,22307,4.83
-5.3647,-5.7389,0.73292,51,22307,7.89
-3.4577,-3.6989,-1.3255,5,22307,5.234
-5.3638,-5.7379,0.91852,52,22307,7.908
-5.3613,-5.7352,1.1034,49,22307,7.928
-4.2349,-4.5303,-1.3182,3,22307,6.34
-5.3585,-5.7322,1.2892,68,22307,7.952
-4.7835,-5.1171,-1.3198,3,22307,7.128
-5.3445,-5.7173,1.4746,46,22307,7.964
-1.5567,-1.6554,-1.3477,3,22324,2.642
-5.3512,-5.6904,-1.2833,37,22324,7.916
-1.6364,-1.7402,-1.3422,3,22324,2.74
-5.3538,-5.6933,-1.0984,71,22324,7.892
-1.7263,-1.8357,-1.3399,3,22324,2.854
-5.3631,-5.7031,-0.9155,33,22324,7.882
-1.8218,-1.9373,-1.3358,3,22324,2.976
-5.3544,-5.6939,-0.7292,46,22324,7.85
-1.9492,-2.0728,-1.3468,3,22324,3.148
-5.3578,-5.6975,-0.54689,64,22324,7.84
-2.0665,-2.1975,-1.343,3,22324,3.302
-5.3472,-5.6862,-0.364,59,22324,7.814
-2.2061,-2.346,-1.3451,3,22324,3.49
-5.3516,-5.6909,-0.18137,78,22324,7.814
-2.3573,-2.5067,-1.3437,3,22324,3.694
-5.3558,-5.6953,0,45,22324,7.818
-2.5157,-2.6752,-1.3366,3,22324,3.908
-5.3557,-5.6953,0.18151,57,22324,7.82
-2.7232,-2.8959,-1.3432,3,22324,4.196
-5.3417,-5.6804,0.36363,46,22324,7.806
-2.9258,-3.1113,-1.3327,3,22324,4.474
-5.3455,-5.6844,0.54564,29,22324,7.822
-3.1925,-3.3949,-1.3363,3,22324,4.848
-5.3435,-5.6823,0.72772,54,22324,7.834
-3.47,-3.69,-1.326,6,22324,5.236
-5.3481,-5.6872,0.91294,56,22324,7.86
-3.8196,-4.0618,-1.3211,2,22324,5.73
-5.3525,-5.6919,1.0981,51,22324,7.89
-4.2457,-4.5149,-1.3173,3,22324,6.336
-5.339,-5.6775,1.2804,68,22324,7.898
-4.7933,-5.0972,-1.3183,3,22324,7.12
-5.3278,-5.6656,1.4653,46,22324,7.914
-1.564,-1.6533,-1.3497,3,22341,2.646
-5.3355,-5.6401,-1.2756,47,22341,7.868
-1.6392,-1.7328,-1.3402,3,22341,2.736
-5.338,-5.6429,-1.0917,71,22341,7.844
-1.7281,-1.8268,-1.3371,3,22341,2.848
-5.3486,-5.654,-0.91016,35,22341,7.836
-1.8276,-1.9319,-1.3358,3,22341,2.976
-5.3398,-5.6447,-0.72493,46,22341,7.804
-1.9541,-2.0657,-1.346,3,22341,3.146
-5.3376,-5.6424,-0.54312,56,22341,7.786
-2.0692,-2.1874,-1.3406,3,22341,3.296
-5.3339,-5.6384,-0.36195,59,22341,7.77
-2.1953,-2.3207,-1.3343,3,22341,3.462
-5.3327,-5.6372,-0.18016,77,22341,7.762
-2.3647,-2.4997,-1.3437,3,22341,3.694
-5.3397,-5.6446,0,45,22341,7.77
-2.525,-2.6691,-1.3373,3,22341,3.91
-5.341,-5.6459,0.18044,64,22341,7.774
-2.7253,-2.8809,-1.34,3,22341,4.186
-5.3284,-5.6326,0.36158,50,22341,7.762
-2.9311,-3.0985,-1.3309,3,22341,4.468
-5.328,-5.6323,0.54215,29,22341,7.772
-3.2012,-3.384,-1.3357,5,22341,4.846
-5.3303,-5.6346,0.72363,51,22341,7.79
-3.4823,-3.6811,-1.3265,7,22341,5.238
-5.3349,-5.6395,0.90783,59,22341,7.816
-3.8316,-4.0504,-1.3211,1,22341,5.73
-5.3272,-5.6313,1.0894,46,22341,7.828
-4.2617,-4.5051,-1.3182,3,22341,6.34
-5.3233,-5.6272,1.2726,60,22341,7.85
-4.8111,-5.0858,-1.319,3,22341,7.124
-5.3095,-5.6126,1.4557,43,22341,7.862
-1.5663,-1.6465,-1.3477,3,22357,2.642
-5.3172,-5.5895,-1.2675,50,22357,7.818
-1.6428,-1.727,-1.3392,3,22357,2.734
-5.321,-5.5935,-1.085,74,22357,7.796
-1.732,-1.8207,-1.3361,3,22357,2.846
-5.326,-5.5987,-0.90365,35,22357,7.78
-1.8416,-1.9359,-1.3421,3,22357,2.99
-5.3268,-5.5995,-0.72103,48,22357,7.762
-1.9586,-2.0589,-1.3451,3,22357,3.144
-5.3203,-5.5928,-0.53978,60,22357,7.738
-2.0791,-2.1856,-1.343,3,22357,3.302
-5.3152,-5.5873,-0.35962,56,22357,7.72
-2.2196,-2.3333,-1.3451,3,22357,3.49
-5.3154,-5.5875,-0.17905,79,22357,7.714
-2.3717,-2.4931,-1.3437,3,22357,3.694
-5.3209,-5.5934,0,49,22357,7.72
-2.5389,-2.6689,-1.3407,3,22357,3.92
-5.3209,-5.5933,0.17923,57,22357,7.722
-2.7333,-2.8733,-1.34,3,22357,4.186
-5.3028,-5.5743,0.35879,40,22357,7.702
-2.9384,-3.0889,-1.3303,3,22357,4.466
-5.3066,-5.5783,0.53838,28,22357,7.718
-3.2067,-3.3709,-1.3341,4,22357,4.84
-5.313,-5.5851,0.71917,51,22357,7.742
-3.4965,-3.6756,-1.3281,7,22357,5.244
-5.3178,-5.5901,0.90226,49,22357,7.768
-3.8389,-4.0355,-1.3197,1,22357,5.724
-5.3142,-5.5863,1.0836,49,22357,7.786
-4.2729,-4.4917,-1.3177,3,22357,6.338
-5.3022,-5.5737,1.2639,64,22357,7.796
-4.8361,-5.0837,-1.322,4,22357,7.14
-5.2953,-5.5665,1.4475,43,22357,7.818
-1.5747,-1.6455,-1.3507,3,22374,2.648
-5.3037,-5.5423,-1.2603,50,22374,7.774
-1.6467,-1.7208,-1.3382,3,22374,2.732
-5.3034,-5.5419,-1.078,71,22374,7.746
-1.7459,-1.8244,-1.3427,3,22374,2.86
-5.3137,-5.5527,-0.89877,35,22374,7.738
-1.8411,-1.9239,-1.3376,3,22374,2.98
-5.3075,-5.5463,-0.7162,52,22374,7.71
-1.966,-2.0544,-1.346,5,22374,3.146
-5.3038,-5.5424,-0.53643,56,22374,7.69
-2.0856,-2.1794,-1.343,3,22374,3.302
-5.2999,-5.5383,-0.35748,59,22374,7.674
-2.2201,-2.32,-1.3413,3,22374,3.48
-5.2974,-5.5356,-0.17789,79,22374,7.664
-2.379,-2.486,-1.3437,3,22374,3.694
-5.3057,-5.5443,0,49,22374,7.674
-2.5377,-2.6518,-1.3359,3,22374,3.906
-5.3098,-5.5486,0.17831,68,22374,7.682
-2.7458,-2.8693,-1.3419,3,22374,4.192
-5.2903,-5.5282,0.35683,46,22374,7.66
-2.9489,-3.0815,-1.3309,3,22374,4.468
-5.2914,-5.5294,0.53517,29,22374,7.672
-3.2167,-3.3614,-1.3341,3,22374,4.84
-5.2938,-5.5319,0.71434,51,22374,7.69
-3.5034,-3.661,-1.3265,6,22374,5.238
-5.3014,-5.5398,0.89668,59,22374,7.72
-3.8549,-4.0283,-1.3211,1,22374,5.73
-5.2924,-5.5305,1.0758,46,22374,7.73
-4.2849,-4.4776,-1.3173,3,22374,6.336
-5.2928,-5.5309,1.2577,64,22374,7.758
-4.8498,-5.0679,-1.3216,4,22374,7.138
-5.2765,-5.5138,1.4379,46,22374,7.766
-1.5733,-1.6349,-1.3456,3,22390,2.638
-5.2836,-5.4905,-1.2519,50,22390,7.722
-1.6552,-1.72,-1.3412,3,22390,2.738
-5.2886,-5.4957,-1.0719,71,22390,7.702
-1.751,-1.8196,-1.3427,3,22390,2.86
-5.2962,-5.5035,-0.8932,35,22390,7.69
-1.8502,-1.9227,-1.3403,3,22390,2.986
-5.2843,-5.4913,-0.71099,46,22390,7.654
-1.9705,-2.0476,-1.3451,5,22390,3.144
-5.2875,-5.4945,-0.53322,60,22390,7.644
-2.0917,-2.1736,-1.343,3,22390,3.302
-5.2808,-5.4875,-0.35515,59,22390,7.624
-2.2343,-2.3218,-1.3459,3,22390,3.492
-5.2809,-5.4877,-0.17682,78,22390,7.618
-2.3847,-2.478,-1.3429,3,22390,3.692
-5.2907,-5.4978,0,52,22390,7.63
-2.5477,-2.6474,-1.3373,4,22390,3.91
-5.2934,-5.5006,0.17724,61,22390,7.636
-2.7551,-2.863,-1.3426,3,22390,4.194
-5.2738,-5.4803,0.35469,46,22390,7.614
-2.9548,-3.0705,-1.3297,3,22390,4.464
-5.2778,-5.4844,0.53224,29,22390,7.63
-3.2194,-3.3454,-1.3313,3,22390,4.83
-5.2802,-5.4869,0.71044,54,22390,7.648
-3.5136,-3.6512,-1.3265,5,22390,5.238
-5.2852,-5.4921,0.89134,56,22390,7.674
-3.8634,-4.0147,-1.3202,1,22390,5.726
-5.2831,-5.49,1.0708,49,22390,7.694
-5.2699,-5.4763,1.2487,64,22390,7.702
-4.8735,-5.0643,-1.3242,4,22390,7.152
-5.2619,-5.4679,1.4297,46,22390,7.722
-1.5853,-1.6377,-1.3517,3,22407,2.65
-5.2683,-5.4422,-1.2444,50,22407,7.676
-1.6663,-1.7213,-1.3461,3,22407,2.748
-5.2705,-5.4444,-1.065,71,22407,7.652
-1.7601,-1.8182,-1.3455,3,22407,2.866
-5.2821,-5.4564,-0.88809,37,22407,7.646
-1.8584,-1.9197,-1.3421,3,22407,2.99
-5.2798,-5.4541,-0.70821,52,22407,7.624
-1.9778,-2.0431,-1.346,6,22407,3.146
-5.2718,-5.4458,-0.53001,56,22407,7.598
-2.093,-2.1621,-1.3398,3,22407,3.294
-5.2664,-5.4402,-0.3531,63,22407,7.58
-2.2373,-2.3111,-1.3436,3,22407,3.486
-5.268,-5.4418,-0.17584,78,22407,7.576
-2.3907,-2.4696,-1.3422,3,22407,3.69
-5.2722,-5.4462,0,49,22407,7.58
-2.5582,-2.6426,-1.3387,6,22407,3.914
-5.2749,-5.449,0.17608,68,22407,7.586
-2.7609,-2.8521,-1.3413,3,22407,4.19
-5.2595,-5.4331,0.35264,48,22407,7.57
-2.9692,-3.0672,-1.3321,3,22407,4.472
-5.2649,-5.4386,0.52931,30,22407,7.588
-3.2347,-3.3414,-1.3335,3,22407,4.838
-5.2646,-5.4383,0.70616,54,22407,7.602
-3.5258,-3.6422,-1.327,6,22407,5.24
-5.2738,-5.4478,0.88669,56,22407,7.634
-3.8753,-4.0032,-1.3202,1,22407,5.726
-5.2649,-5.4387,1.0638,49,22407,7.644
-4.3269,-4.4697,-1.3223,10,22407,6.36
-5.2614,-5.4351,1.2428,64,22407,7.666
-4.8912,-5.0526,-1.3249,7,22407,7.156
-5.2412,-5.4141,1.4197,48,22407,7.668
-1.5875,-1.6308,-1.3497,3,22423,2.646
-5.2546,-5.3977,-1.2376,50,22423,7.634
-1.6602,-1.7054,-1.3373,3,22423,2.73
-5.2594,-5.4027,-1.0597,71,22423,7.614
-1.7627,-1.8107,-1.3436,3,22423,2.862
-5.2613,-5.4046,-0.88205,37,22423,7.594
-1.8563,-1.9068,-1.3367,3,22423,2.978
-5.2589,-5.4022,-0.70338,48,22423,7.572
-1.981,-2.0349,-1.3442,5,22423,3.142
-5.2536,-5.3967,-0.52666,60,22423,7.55
-2.1029,-2.1602,-1.3422,3,22423,3.3
-5.2496,-5.3926,-0.35096,63,22423,7.534
-2.2425,-2.3036,-1.3428,3,22423,3.484
-5.2497,-5.3927,-0.17473,78,22423,7.528
-2.3976,-2.4629,-1.3422,3,22423,3.69
-5.2525,-5.3956,0,49,22423,7.53
-2.5577,-2.6273,-1.3346,4,22423,3.902
-5.258,-5.4013,0.17501,61,22423,7.54
-2.7649,-2.8403,-1.3394,3,22423,4.184
-5.244,-5.3869,0.35059,46,22423,7.526
-2.9818,-3.063,-1.3339,3,22423,4.478
-5.2439,-5.3867,0.52568,29,22423,7.536
-3.2399,-3.3282,-1.3319,3,22423,4.832
-5.2478,-5.3908,0.70189,54,22423,7.556
-3.5387,-3.6351,-1.3281,7,22423,5.244
-5.2516,-5.3947,0.88042,63,22423,7.58
-3.8933,-3.9994,-1.3225,1,22423,5.736
-5.247,-5.3899,1.0572,51,22423,7.596
-4.3258,-4.4436,-1.3182,14,22423,6.34
-5.2408,-5.3836,1.2344,64,22423,7.614
-4.9026,-5.0361,-1.3242,6,22423,7.152
-5.2275,-5.3699,1.412,48,22423,7.626
-1.5962,-1.6295,-1.3528,3,22441,2.652
-5.2411,-5.3502,-1.2305,47,22441,7.59
-1.6704,-1.7052,-1.3412,3,22441,2.738
-5.2375,-5.3465,-1.0519,71,22441,7.558
-1.7721,-1.8089,-1.3464,4,22441,2.868
-5.2504,-5.3597,-0.8774,35,22441,7.554
-1.8673,-1.9061,-1.3403,3,22441,2.986
-5.2466,-5.3558,-0.69948,52,22441,7.53
-1.9924,-2.0339,-1.3477,5,22441,3.15
-5.2412,-5.3503,-0.52373,56,22441,7.508
-2.1084,-2.1522,-1.3414,3,22441,3.298
-5.2315,-5.3404,-0.34863,56,22441,7.484
-2.2484,-2.2952,-1.342,3,22441,3.482
-5.2372,-5.3462,-0.17376,78,22441,7.486
-2.4092,-2.4594,-1.3444,3,22441,3.696
-5.2414,-5.3505,0,45,22441,7.49
-2.5712,-2.6247,-1.3373,3,22441,3.91
-5.2456,-5.3548,0.17403,64,22441,7.498
-2.7778,-2.8356,-1.3413,3,22441,4.19
-5.2287,-5.3375,0.34844,48,22441,7.48
-2.9874,-3.0496,-1.3321,3,22441,4.472
-5.2314,-5.3403,0.52276,29,22441,7.494
-3.2544,-3.3221,-1.3335,3,22441,4.838
-5.2341,-5.343,0.6978,57,22441,7.512
-3.5433,-3.617,-1.3255,6,22441,5.234
-5.2421,-5.3512,0.87601,63,22441,7.542
-3.8977,-3.9788,-1.3197,1,22441,5.724
-5.2361,-5.3451,1.0516,49,22441,7.556
-4.3452,-4.4356,-1.3198,8,22441,6.348
-5.2315,-5.3403,1.2282,68,22441,7.576
-4.9225,-5.0249,-1.3253,6,22441,7.158
-5.2141,-5.3226,1.4038,46,22441,7.582
-1.5896,-1.6142,-1.3436,3,22456,2.634
-5.2177,-5.2985,-1.2217,50,22456,7.536
-1.6785,-1.7045,-1.3441,3,22456,2.744
-5.2237,-5.3046,-1.0463,71,22456,7.518
-1.7743,-1.8018,-1.3446,4,22456,2.864
-5.2324,-5.3134,-0.87206,35,22456,7.508
-1.871,-1.8999,-1.3394,3,22456,2.984
-5.2285,-5.3094,-0.6952,48,22456,7.484
-1.9787,-2.0093,-1.3348,3,22456,3.12
-5.2258,-5.3067,-0.5208,60,22456,7.466
-2.1166,-2.1493,-1.343,3,22456,3.302
-5.2203,-5.3011,-0.34695,59,22456,7.448
-2.2531,-2.288,-1.3413,3,22456,3.48
-5.2189,-5.2997,-0.17269,79,22456,7.44
-2.4131,-2.4504,-1.3429,3,22456,3.692
-5.2231,-5.304,0,49,22456,7.444
-2.5793,-2.6193,-1.338,3,22456,3.912
-5.2273,-5.3082,0.17297,61,22456,7.452
-2.7852,-2.8283,-1.3413,3,22456,4.19
-5.2104,-5.2911,0.3463,48,22456,7.434
-2.99,-3.0363,-1.3297,3,22456,4.464
-5.2118,-5.2925,0.51941,30,22456,7.446
-3.2564,-3.3068,-1.3308,3,22456,4.828
-5.2173,-5.2981,0.69372,57,22456,7.468
-3.5514,-3.6064,-1.325,3,22456,5.232
-5.2212,-5.302,0.8702,59,22456,7.492
-3.9094,-3.9699,-1.3202,1,22456,5.726
-5.2154,-5.2961,1.0446,49,22456,7.506
-4.3636,-4.4312,-1.3219,10,22456,6.358
-5.2094,-5.2901,1.2198,60,22456,7.524
-4.937,-5.0134,-1.3257,6,22456,7.16
-5.1935,-5.2739,1.3946,46,22456,7.532
-1.5993,-1.6144,-1.3477,3,22473,2.642
-5.2084,-5.2577,-1.2159,53,22473,7.5
-1.686,-1.702,-1.3461,3,22473,2.748
-5.2074,-5.2567,-1.0399,71,22473,7.472
-1.7734,-1.7902,-1.3399,3,22473,2.854
-5.216,-5.2654,-0.86672,35,22473,7.462
-1.8779,-1.8956,-1.3403,3,22473,2.986
-5.2162,-5.2656,-0.69149,52,22473,7.444
-1.9859,-2.0047,-1.3357,2,22473,3.122
-5.2078,-5.2571,-0.51745,60,22473,7.418
-2.1204,-2.1404,-1.3414,3,22473,3.298
-5.205,-5.2543,-0.3449,63,22473,7.404
-2.2625,-2.2839,-1.3428,3,22473,3.484
-5.2065,-5.2558,-0.17176,78,22473,7.4
-2.419,-2.4419,-1.3422,3,22473,3.69
-5.2093,-5.2586,0,52,22473,7.402
-2.5845,-2.6089,-1.3366,3,22473,3.908
-5.2149,-5.2643,0.17204,61,22473,7.412
-2.7963,-2.8228,-1.3426,3,22473,4.194
-5.1994,-5.2486,0.34453,46,22473,7.396
-3.0044,-3.0328,-1.3321,3,22473,4.472
-5.198,-5.2472,0.51648,29,22473,7.404
-3.2675,-3.2985,-1.3313,3,22473,4.83
-5.1966,-5.2458,0.68889,54,22473,7.416
-3.5607,-3.5944,-1.3245,3,22473,5.23
-5.2076,-5.2569,0.86532,59,22473,7.45
-3.9226,-3.9597,-1.3206,1,22473,5.728
-5.2046,-5.2539,1.0393,51,22473,7.468
-4.363,-4.4043,-1.3177,14,22473,6.338
-5.1973,-5.2465,1.2133,68,22473,7.484
-4.9463,-4.9932,-1.3242,6,22473,7.152
-5.1828,-5.2319,1.3875,48,22473,7.494
-1.6065,-1.6121,-1.3497,3,22490,2.646
-5.1947,-5.2129,-1.2091,50,22490,7.458
-1.6837,-1.6896,-1.3402,3,22490,2.736
-5.195,-5.2131,-1.0343,74,22490,7.432
-1.7862,-1.7925,-1.3455,5,22490,2.866
-5.2063,-5.2245,-0.86254,40,22490,7.426
-1.8873,-1.8939,-1.343,3,22490,2.992
-5.1995,-5.2176,-0.68721,52,22490,7.398
-2.0021,-2.0091,-1.3425,2,22490,3.138
-5.1966,-5.2148,-0.5148,64,22490,7.38
-2.1267,-2.1341,-1.3414,3,22490,3.298
-4.9555,-4.9728,-0.32739,43,22490,7.028
-2.2575,-2.2654,-1.3359,3,22490,3.466
-5.191,-5.2091,-0.17074,79,22490,7.356
-2.4262,-2.4347,-1.3422,3,22490,3.69
-5.1952,-5.2134,0,49,22490,7.36
-2.5909,-2.5999,-1.3359,3,22490,3.906
-5.198,-5.2162,0.17097,61,22490,7.366
-2.7966,-2.8064,-1.3387,3,22490,4.182
-5.1868,-5.2049,0.34267,50,22490,7.356
-3.0107,-3.0212,-1.3309,3,22490,4.468
-5.1812,-5.1993,0.51327,32,22490,7.358
-3.2786,-3.2901,-1.3319,3,22490,4.832
-5.1882,-5.2064,0.68573,57,22490,7.382
-3.5714,-3.5838,-1.3245,3,22490,5.23
-5.1895,-5.2076,0.85975,67,22490,7.402
-3.9384,-3.9522,-1.322,1,22490,5.734
-5.1866,-5.2047,1.0327,49,22490,7.42
-4.3747,-4.39,-1.3173,11,22490,6.336
-5.1836,-5.2017,1.2065,60,22490,7.442
-4.9583,-4.9757,-1.3235,6,22490,7.148
-5.1664,-5.1845,1.379,53,22490,7.448
-1.6091,-1.6046,-1.3477,3,22508,2.642
-5.1776,-5.1631,-1.2013,50,22508,7.41
-1.6841,-1.6794,-1.3363,3,22508,2.728
-5.1791,-5.1646,-1.0279,74,22508,7.386
-1.7881,-1.7831,-1.3427,5,22508,2.86
-5.1875,-5.1731,-0.85673,40,22508,7.376
-1.8856,-1.8804,-1.3376,3,22508,2.98
-5.189,-5.1746,-0.68368,56,22508,7.36
-2.0033,-1.9977,-1.3391,2,22508,3.13
-5.1805,-5.1661,-0.51159,64,22508,7.334
-2.1334,-2.1274,-1.3414,3,22508,3.298
-4.9173,-4.9036,-0.32385,24,22508,6.952
-2.2699,-2.2635,-1.339,3,22508,3.474
-5.1748,-5.1603,-0.16967,78,22508,7.31
-2.4352,-2.4284,-1.3429,3,22508,3.692
-5.1832,-5.1688,0,49,22508,7.32
-2.5977,-2.5904,-1.3352,3,22508,3.904
-5.1875,-5.173,0.17009,61,22508,7.328
-2.8094,-2.8016,-1.3406,3,22508,4.188
-5.172,-5.1575,0.34062,50,22508,7.312
-3.0242,-3.0158,-1.3327,3,22508,4.474
-5.172,-5.1576,0.51076,30,22508,7.322
-3.2917,-3.2825,-1.333,3,22508,4.836
-5.1721,-5.1577,0.68146,60,22508,7.336
-3.5922,-3.5822,-1.3281,4,22508,5.244
-5.1805,-5.1661,0.85557,67,22508,7.366
-3.9494,-3.9384,-1.3216,1,22508,5.732
-5.1777,-5.1632,1.0277,54,22508,7.384
-4.4009,-4.3886,-1.3211,13,22508,6.354
-5.1678,-5.1534,1.199,64,22508,7.396
-4.9823,-4.9684,-1.3257,6,22508,7.16
-5.1563,-5.1419,1.372,50,22508,7.41
-1.6148,-1.6013,-1.3487,3,22524,2.644
-5.1653,-5.1222,-1.1952,47,22524,7.372
-1.6925,-1.6783,-1.3392,3,22524,2.734
-5.1654,-5.1223,-1.0224,74,22524,7.346
-1.7993,-1.7843,-1.3474,3,22524,2.87
-5.1738,-5.1306,-0.85208,42,22524,7.336
-1.8959,-1.8801,-1.3412,3,22524,2.988
-5.1709,-5.1278,-0.67941,52,22524,7.314
-2.0075,-1.9908,-1.3383,2,22524,3.128
-5.1637,-5.1207,-0.50852,60,22524,7.29
-2.1458,-2.1279,-1.3455,3,22524,3.308
-4.9551,-4.9138,-0.32543,14,22524,6.986
-2.2788,-2.2598,-1.3405,3,22524,3.478
-5.1622,-5.1191,-0.16879,79,22524,7.272
